CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName AN CE DS HP NE SA SC SR
CE 0.942852 CE CE 6.673141 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7CE/DSC_0223.JPG 0.002295 0.942852 0.042957 0.002013 0.000141 0.004615 0.003880 0.001248
HP 0.840595 DS SA 1.244061 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1HP/DSC_0449_01.JPG 0.304590 0.010207 0.559243 0.025403 0.000679 0.092523 0.006411 0.000945
NE 0.789564 DS AN -0.998798 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4NE/DSC_0507.JPG 0.123577 0.001075 0.488803 0.333169 0.005989 0.015748 0.004628 0.027011
SA 0.697460 SC AN -0.758117 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3SA/DSC_0604_17056.JPG 0.061241 0.008018 0.027118 0.013883 0.316091 0.076794 0.407296 0.089560
SR 0.998492 SR SR 6.893246 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3SR/DSC_0970.JPG 0.000398 0.000000 0.000002 0.000032 0.000046 0.000001 0.001029 0.998492
DS 0.900102 DS DS 4.959614 3.399881 3.399881 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3DS/DSC_0015_01.JPG 0.143791 0.000063 0.777502 0.078034 0.000124 0.000346 0.000047 0.000093
DS 0.949780 DS DS 3.725822 3.399881 3.399881 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4DS/DSC_0335_01.JPG 0.155663 0.000236 0.826274 0.002871 0.000081 0.001133 0.007503 0.006239
SC 0.611502 AN SR 0.500651 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SC/DSC_0735.JPG 0.282231 0.047364 0.299834 0.084010 0.001056 0.008488 0.070637 0.206379
HP 0.931644 HP HP 7.510464 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2HP/DSC_0384.JPG 0.023270 0.000151 0.001163 0.931644 0.002197 0.000039 0.002360 0.039177
AN 0.959698 SA SA 3.933119 3.399881 3.399881 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1AN/DSC_0899.JPG 0.208757 0.005771 0.038677 0.073482 0.131962 0.530524 0.002049 0.008779
CE 0.852013 CE DS 0.334730 3.399881 3.399881 0 0 0 6.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1CE/DSC_0222_01.JPG 0.006382 0.748599 0.126454 0.056924 0.047795 0.011459 0.000047 0.002341
SA 0.824444 SA AN 0.478085 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2SA/DSC_0925_01.JPG 0.141046 0.001473 0.192841 0.001984 0.036432 0.438118 0.152297 0.035809
DS 0.935968 DS DS 6.770858 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4DS/DSC_0879_01.JPG 0.018389 0.001479 0.935968 0.009600 0.000047 0.001216 0.025171 0.008131
DS 0.822581 DS DS 5.412755 3.399881 3.399881 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1DS/DSC_0538_01.JPG 0.003681 0.008107 0.705331 0.163894 0.052248 0.057750 0.007614 0.001377
DS 0.648081 DS SR 1.255976 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1DS/DSC_0203_01.JPG 0.061361 0.000983 0.293881 0.527407 0.000611 0.001953 0.002666 0.111140
AN 0.668596 SA DS -0.954701 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0004_01.JPG 0.056204 0.336417 0.101916 0.015866 0.006970 0.342056 0.126477 0.014095
DS 0.870495 DS SA 0.783827 3.399881 3.399881 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1DS/DSC_0187_01.JPG 0.063555 0.004797 0.633243 0.018120 0.122936 0.133431 0.001828 0.022089
NE 0.849794 DS DS 3.833330 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2NE/DSC_0045.JPG 0.077542 0.028908 0.677305 0.014392 0.001019 0.114013 0.005681 0.081140
NE 0.661996 DS AN -1.142603 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2NE/DSC_0532.JPG 0.130955 0.018199 0.350957 0.217275 0.002778 0.068692 0.004052 0.207091
HP 0.971713 HP HP 5.236890 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5HP/DSC_0647_01.JPG 0.023394 0.000117 0.000091 0.971713 0.000080 0.000158 0.000088 0.004358
NE 0.661116 AN CE 2.151287 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2NE/DSC_0675.JPG 0.295118 0.186975 0.204662 0.157063 0.001109 0.148268 0.003365 0.003440
DS 0.780147 DS AN -0.178604 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1DS/DSC_0207_01.JPG 0.168949 0.012872 0.356790 0.310665 0.009087 0.030710 0.058476 0.052451
NE 0.890240 SR SR 7.003512 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1NE/DSC_0050_01.JPG 0.029666 0.001166 0.006545 0.038219 0.004855 0.000846 0.028463 0.890240
DS 0.937092 DS DS 7.855904 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1DS/DSC_0525_01.JPG 0.023602 0.000089 0.937092 0.000530 0.000210 0.033593 0.003945 0.000939
HP 0.823751 DS AN -0.868505 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4HP/DSC_0271_01.JPG 0.346255 0.000645 0.514058 0.082885 0.001008 0.003101 0.025556 0.026493
DS 0.941840 DS DS 2.893363 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1DS/DSC_0028.JPG 0.248402 0.003176 0.611645 0.004525 0.006762 0.108828 0.007799 0.008861
DS 0.561411 SR DS 1.632364 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5DS/DSC_0546_01.JPG 0.148468 0.010431 0.234443 0.116077 0.037467 0.055496 0.104227 0.293391
NE 0.876980 SC SR 1.455692 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1NE/DSC_0529_01.JPG 0.003593 0.000125 0.055241 0.257576 0.002305 0.000596 0.505119 0.175445
SA 0.798559 NE DS 0.958196 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2SA/DSC_0074.JPG 0.165481 0.005036 0.195605 0.115421 0.363934 0.042273 0.013081 0.099170
CE 0.580051 AN AN 4.099481 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3CE/DSC_0221_01.JPG 0.391001 0.125827 0.052256 0.120057 0.033655 0.171625 0.038242 0.067336
AN 0.799561 AN HP -0.457569 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0228.JPG 0.267943 0.035497 0.024855 0.059958 0.168267 0.402451 0.000732 0.040298
CE 0.998479 CE CE 6.257033 3.399881 3.399881 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S14/S14HD1/S14HD1CE/DSC_0566_01.JPG 0.000443 0.894547 0.099975 0.000864 0.001146 0.000706 0.002213 0.000106
NE 0.781829 SA SR 1.722126 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1NE/DSC_0879.JPG 0.117057 0.011702 0.039633 0.021402 0.057539 0.610555 0.037947 0.104164
AN 0.594046 SA AN 1.421826 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6AN/DSC_0371.JPG 0.203622 0.002307 0.000561 0.000473 0.363918 0.348096 0.023607 0.057415
SR 0.788427 NE SC 2.684454 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5SR/DSC_0628_01.JPG 0.000820 0.000141 0.000067 0.001694 0.563553 0.016120 0.151161 0.266444
SC 0.662799 AN SR 1.773107 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3SC/DSC_0159.JPG 0.315815 0.001485 0.051776 0.007587 0.001842 0.001826 0.417284 0.202385
CE 0.892091 SA AN 1.053957 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2CE/DSC_0565.JPG 0.187176 0.005369 0.267050 0.144422 0.000288 0.388664 0.001405 0.005625
CE 0.555524 AN HP -1.392132 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5CE/DSC_0423_01.JPG 0.384618 0.054251 0.312580 0.137904 0.002615 0.060452 0.039855 0.007724
NE 0.712155 AN HP 4.342227 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3NE/DSC_0019_01.JPG 0.242659 0.004362 0.259166 0.230673 0.000887 0.147890 0.112671 0.001692
CE 0.823990 CE SC -0.707527 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2CE/DSC_0428.JPG 0.033210 0.495729 0.018260 0.241923 0.003271 0.076830 0.126011 0.004767
SR 0.592252 DS DS 2.516027 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2SR/DSC_0916.JPG 0.219552 0.003960 0.256814 0.002145 0.051502 0.155878 0.246691 0.063457
DS 0.721431 DS DS 5.283519 3.399881 3.399881 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0846.JPG 0.031983 0.011090 0.548751 0.287143 0.026039 0.090052 0.001688 0.003255
DS 0.925049 DS DS 2.696090 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0484.JPG 0.277668 0.000563 0.541975 0.162068 0.007552 0.000195 0.006319 0.003659
SR 0.816956 DS AN 2.844608 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1SR/DSC_0472_01.JPG 0.317254 0.000215 0.621498 0.052783 0.000400 0.001960 0.004114 0.001775
CE 0.851307 CE CE 5.245792 3.399881 3.399881 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1CE/DSC_0093.JPG 0.035212 0.730522 0.019647 0.000859 0.000179 0.170898 0.041468 0.001214
SC 0.910469 SC SR 3.239235 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6SC/DSC_0341.JPG 0.000627 0.000041 0.000624 0.000022 0.020499 0.001293 0.604290 0.372606
NE 0.689727 HP NE 2.102272 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3NE/DSC_0203_01.JPG 0.169616 0.002553 0.034171 0.400423 0.278296 0.090588 0.002755 0.021596
SC 0.932565 AN AN 2.982879 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1SC/DSC_0306_01.JPG 0.562203 0.000787 0.336264 0.007858 0.006672 0.075320 0.007975 0.002922
CE 0.466101 DS SC 0.549895 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8CE/DSC_0719.JPG 0.231691 0.061273 0.196131 0.142595 0.046571 0.165938 0.151441 0.004359
SA 0.928412 SA SC 2.306881 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1SA/DSC_0101.JPG 0.016148 0.000762 0.000582 0.000085 0.000965 0.582489 0.374407 0.024561
AN 0.923499 AN AN 5.031938 3.399881 3.399881 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2AN/DSC_0543.JPG 0.537695 0.002088 0.178003 0.025421 0.005161 0.209259 0.035237 0.007136
AN 0.855339 HP AN 0.216477 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1AN/DSC_0520.JPG 0.268012 0.002984 0.100229 0.616056 0.000714 0.010046 0.000389 0.001571
DS 0.768889 AN AN 3.020559 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1DS/DSC_0031_01.JPG 0.474047 0.013951 0.183415 0.029565 0.005956 0.036390 0.201662 0.055014
SC 0.911931 SC SC 3.972077 3.399881 3.399881 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2SC/DSC_0008.JPG 0.431112 0.000018 0.001003 0.000048 0.000409 0.004495 0.556777 0.006137
SR 0.944270 SC SR 2.121492 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2SR/DSC_0788.JPG 0.016609 0.000076 0.001333 0.000077 0.050237 0.081781 0.637015 0.212873
SC 0.867451 SA SR 1.768793 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1SC/DSC_0779.JPG 0.074543 0.042959 0.026576 0.007784 0.000883 0.560220 0.108206 0.178830
SR 0.741761 SC DS 1.463861 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1SR/DSC_0120.JPG 0.168907 0.000978 0.097957 0.011115 0.042166 0.007704 0.596095 0.075078
CE 0.879742 CE CE 3.055045 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2CE/DSC_0240_01.JPG 0.068112 0.419592 0.115515 0.141491 0.000615 0.012970 0.240256 0.001449
SA 0.599966 SA CE 1.405000 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SA/DSC_0890.JPG 0.196975 0.098483 0.059591 0.037371 0.100420 0.390988 0.071515 0.044658
HP 0.829080 DS HP 0.422883 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2HP/DSC_0307.JPG 0.009078 0.001197 0.509076 0.472896 0.000041 0.000234 0.001232 0.006246
NE 0.969616 DS DS 4.515275 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1NE/DSC_0372_01.JPG 0.284191 0.000029 0.713854 0.000998 0.000012 0.000286 0.000519 0.000111
SR 0.836422 SC SR 3.017754 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2SR/DSC_0421.JPG 0.095795 0.000328 0.001730 0.004979 0.003476 0.000038 0.522619 0.371035
SC 0.789011 DS AN 0.145199 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2SC/DSC_0153.JPG 0.151248 0.180387 0.576835 0.012041 0.000540 0.044165 0.008323 0.026462
SA 0.945569 AN DS 1.228637 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1SA/DSC_0584_01.JPG 0.416302 0.059027 0.130614 0.021471 0.016527 0.144790 0.163960 0.047308
SC 0.826550 DS AN 1.177548 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8SC/DSC_0822.JPG 0.099264 0.003568 0.688946 0.100317 0.001448 0.007784 0.098060 0.000613
CE 0.926238 CE CE 6.760900 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2CE/DSC_0752.JPG 0.000589 0.926238 0.000119 0.000146 0.002232 0.024658 0.008966 0.037052
NE 0.883691 DS DS 3.714941 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2NE/DSC_0049.JPG 0.106081 0.230352 0.468649 0.018727 0.001461 0.141360 0.016710 0.016660
HP 0.800274 HP HP 3.090610 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2HP/DSC_0608.JPG 0.229603 0.092898 0.064788 0.543899 0.001048 0.001742 0.057573 0.008449
NE 0.967840 AN HP -0.026351 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3NE/DSC_0011_01.JPG 0.615766 0.001618 0.227267 0.102740 0.000061 0.001209 0.034278 0.017063
NE 0.744882 AN DS 1.752178 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1NE/DSC_0223.JPG 0.377959 0.022267 0.251166 0.193168 0.007551 0.060546 0.057388 0.029955
DS 0.893058 DS DS 4.840131 3.399881 3.399881 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1DS/DSC_0026.JPG 0.164234 0.001220 0.779886 0.026888 0.000813 0.012277 0.000672 0.014010
SR 0.621998 SA AN 1.057371 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SR/DSC_0958.JPG 0.301671 0.108151 0.068868 0.008646 0.006867 0.272191 0.204677 0.028929
HP 0.973464 AN SC 1.219081 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2HP/DSC_0986.JPG 0.562182 0.000649 0.022005 0.332565 0.000227 0.000118 0.081651 0.000603
NE 0.944834 DS DS 5.583309 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1NE/DSC_0739_01.JPG 0.074073 0.000341 0.847139 0.070520 0.000067 0.000103 0.007535 0.000221
AN 0.747096 DS AN 1.988902 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3AN/DSC_0143_01.JPG 0.263899 0.001303 0.411802 0.271002 0.000042 0.004545 0.047188 0.000219
DS 0.976016 DS DS 5.630455 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1DS/DSC_0211.JPG 0.000767 0.000025 0.976016 0.000341 0.000051 0.000605 0.021796 0.000398
SR 0.907449 DS SR 3.084363 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1SR/DSC_0599_01.JPG 0.001926 0.000212 0.781663 0.014672 0.000304 0.001601 0.044341 0.155281
DS 0.919354 AN CE 0.139864 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3DS/DSC_0157_01.JPG 0.430473 0.113803 0.175320 0.026349 0.000220 0.003101 0.246836 0.003898
SR 0.820668 SR SR 6.236375 3.399881 3.399881 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4SR/DSC_0777.JPG 0.004605 0.000405 0.003659 0.002001 0.010083 0.044114 0.193671 0.741461
SC 0.891548 SC SC 4.368813 3.399881 3.399881 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SC/DSC_0481.JPG 0.032717 0.000131 0.037221 0.000266 0.142830 0.011856 0.706778 0.068201
SA 0.582844 SR DS 2.321033 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3SA/DSC_0061.JPG 0.222844 0.005368 0.194595 0.178350 0.022532 0.099752 0.015669 0.260891
SA 0.940203 AN DS 0.033422 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2SA/DSC_0948.JPG 0.746871 0.000269 0.084410 0.000089 0.001448 0.086150 0.080431 0.000332
SC 0.825746 SR SR 4.236079 3.399881 3.399881 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1SC/DSC_0474_01.JPG 0.041358 0.000374 0.004252 0.131711 0.000209 0.001414 0.310112 0.510569
SC 0.785088 AN SC 1.430334 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4SC/DSC_0812.JPG 0.385361 0.002027 0.001662 0.004154 0.026392 0.166476 0.351491 0.062438
SC 0.716623 AN DS 1.241241 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4SC/DSC_0292_01.JPG 0.460223 0.000571 0.221235 0.003749 0.001310 0.003016 0.236324 0.073572
SC 0.976664 SC SC 4.250223 3.399881 3.399881 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1SC/DSC_0816.JPG 0.039151 0.000220 0.005201 0.000218 0.000035 0.103912 0.711696 0.139567
AN 0.888715 AN AN 2.830663 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6AN/DSC_0362.JPG 0.458585 0.000845 0.010075 0.004493 0.068048 0.050387 0.224790 0.182778
SR 0.879260 SR AN 3.270617 3.399881 3.399881 0 0 0 7.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2SR/DSC_0622.JPG 0.018793 0.000073 0.006152 0.008784 0.000073 0.004129 0.082736 0.879260
SA 0.898142 DS SC 1.570405 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1SA/DSC_0886_01.JPG 0.043176 0.020705 0.684720 0.111678 0.001493 0.001849 0.132625 0.003755
DS 0.938444 DS HP 3.135572 3.399881 3.399881 0 0 0 6.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6DS/DSC_0391.JPG 0.006906 0.000976 0.808412 0.156136 0.007206 0.019114 0.000144 0.001106
SR 0.684986 AN SA 2.475818 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6SR/DSC_0313.JPG 0.253448 0.017390 0.008844 0.075105 0.154297 0.271214 0.004210 0.215492
SR 0.501016 AN SC 1.420741 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3SR/DSC_0467.JPG 0.285152 0.016015 0.353246 0.032432 0.002503 0.150423 0.142955 0.017274
AN 0.970899 SA NE -0.038650 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2AN/DSC_0806.JPG 0.001487 0.000468 0.000085 0.000074 0.149790 0.476890 0.297365 0.073841
SR 0.558488 CE AN -0.222245 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2SR/DSC_0938.JPG 0.139520 0.171641 0.055487 0.003551 0.010135 0.230616 0.132417 0.256633
NE 0.948370 NE NE 2.768157 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1NE/DSC_0038_01.JPG 0.051828 0.001159 0.184635 0.009361 0.567218 0.160646 0.013552 0.011602
DS 0.749621 AN AN 7.163780 3.399881 3.399881 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3DS/DSC_0350_01.JPG 0.369911 0.001228 0.362611 0.022851 0.139279 0.010864 0.001486 0.091771
SR 0.939857 SR SR 5.102013 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1SR/DSC_0435_01.JPG 0.001028 0.000015 0.000879 0.000439 0.000292 0.000210 0.057279 0.939857
SR 0.614440 DS HP 0.935752 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2SR/DSC_0634.JPG 0.168624 0.003711 0.187757 0.143823 0.006661 0.203646 0.177924 0.107854
AN 0.833483 AN NE 1.259842 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0172.JPG 0.542467 0.001289 0.075211 0.006274 0.332641 0.018499 0.017354 0.006266
HP 0.823510 HP DS 1.474687 3.399881 3.399881 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4HP/DSC_0600.JPG 0.032333 0.001449 0.336843 0.593812 0.008414 0.019915 0.000125 0.007109
SR 0.801301 SA SA 3.035098 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1SR/DSC_0943.JPG 0.073177 0.015918 0.115836 0.009739 0.149707 0.598618 0.006103 0.030901
SC 0.823840 SC DS 1.454623 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SC/DSC_0904.JPG 0.160465 0.006105 0.174231 0.024614 0.006707 0.024098 0.425091 0.178689
SC 0.853216 SC SC 3.248065 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2SC/DSC_0002.JPG 0.242480 0.000003 0.000185 0.000053 0.002748 0.000083 0.464001 0.290446
NE 0.837275 AN DS 1.435073 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2NE/DSC_0529.JPG 0.451708 0.016650 0.203996 0.205685 0.002393 0.050469 0.007863 0.061236
SA 0.708813 DS AN -0.265518 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1SA/DSC_0104.JPG 0.148270 0.002002 0.241741 0.180935 0.278607 0.104595 0.031338 0.012513
DS 0.864175 DS HP 0.436885 3.399881 3.399881 0 0 0 6.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1DS/DSC_0189_01.JPG 0.015901 0.000719 0.760900 0.198426 0.011657 0.004695 0.004464 0.003239
HP 0.794539 CE AN -0.287484 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2HP/DSC_0887.JPG 0.217243 0.377966 0.011878 0.002026 0.001754 0.147746 0.238862 0.002525
SR 0.850896 SA SA 4.382542 3.399881 3.399881 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1SR/DSC_0461_01.JPG 0.176090 0.085034 0.054485 0.020875 0.011247 0.550976 0.013748 0.087546
