CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr FileName AN CE DS HP NE SA SC SR
DS 0.885065 DS DS 5.447071 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1DS/DSC_0684_01.JPG 0.000276 0.000985 0.770942 0.218863 0.000054 0.000716 0.002534 0.005629
CE 0.925752 CE CE 5.606132 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1CE/DSC_0739.JPG 0.000621 0.925752 0.001301 0.007069 0.000493 0.059878 0.000370 0.004515
SR 0.425205 AN DS 2.671843 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1SR/DSC_0094_01.JPG 0.173097 0.001532 0.249605 0.326848 0.003434 0.000869 0.220950 0.023664
SC 0.837789 SR SC 1.318414 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2SC/DSC_0828.JPG 0.002231 0.000039 0.000112 0.000489 0.000297 0.000056 0.375795 0.620981
DS 0.771455 DS NE 0.789219 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5DS/DSC_0710_01.JPG 0.010274 0.000472 0.590730 0.059440 0.140023 0.003586 0.121833 0.073642
CE 0.710739 CE SC 2.620011 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2CE/DSC_0873.JPG 0.193693 0.279660 0.082739 0.034888 0.002788 0.110031 0.276838 0.019363
SC 0.720215 SC AN -0.139550 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1SC/DSC_0835_01.JPG 0.199172 0.000671 0.293598 0.060098 0.000356 0.000329 0.403611 0.042165
HP 0.727274 AN AN 3.731181 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1HP/DSC_0142.JPG 0.424501 0.000547 0.130936 0.355143 0.017535 0.005127 0.023674 0.042538
SC 0.905828 SR SR 4.054549 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1SC/DSC_0486_01.JPG 0.051897 0.000199 0.000551 0.124217 0.000174 0.000141 0.133331 0.689489
DS 0.834969 DS DS 5.548645 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2DS/DSC_0003_01.JPG 0.029883 0.002623 0.716954 0.070331 0.000570 0.006379 0.171499 0.001761
AN 0.606902 AN HP 0.898538 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2AN/DSC_0644.JPG 0.227657 0.080157 0.283592 0.090373 0.002760 0.035130 0.218568 0.061764
SC 0.848387 DS AN 2.319593 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1SC/DSC_0303.JPG 0.305020 0.000868 0.506723 0.004744 0.000347 0.181680 0.000189 0.000429
CE 0.842788 CE CE 4.480426 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1CE/DSC_0085.JPG 0.074941 0.777596 0.031889 0.021625 0.001994 0.003602 0.087396 0.000957
HP 0.548657 SR SR 2.435616 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1HP/DSC_0403.JPG 0.062419 0.176312 0.093523 0.225476 0.149704 0.012884 0.091166 0.188516
SC 0.817851 SC AN -0.868003 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1SC/DSC_0154_01.JPG 0.135622 0.001706 0.040251 0.026329 0.012734 0.026940 0.704544 0.051874
SC 0.848745 SC SC 7.564438 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SC/DSC_0492.JPG 0.031258 0.001542 0.007102 0.001642 0.011979 0.156893 0.728727 0.060857
SC 0.760355 DS AN 2.227357 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3SC/DSC_0416.JPG 0.366787 0.003099 0.390016 0.003088 0.000988 0.004506 0.228764 0.002753
SA 0.967889 DS DS 4.494860 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8SA/DSC_0747.JPG 0.007547 0.105904 0.700660 0.010769 0.016277 0.145689 0.011345 0.001808
HP 0.834252 DS HP -0.832958 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3HP/DSC_0442.JPG 0.200099 0.004455 0.546868 0.132228 0.000345 0.000927 0.045963 0.069114
SC 0.898437 DS SC -2.145069 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2SC/DSC_0351.JPG 0.005629 0.031058 0.545919 0.035457 0.020481 0.090786 0.096105 0.174565
SC 0.753136 SR SR 4.897955 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SC/DSC_0918.JPG 0.157976 0.023166 0.028426 0.051242 0.000216 0.000820 0.180888 0.557267
CE 0.982141 CE CE 6.925209 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7CE/DSC_0224.JPG 0.008957 0.982141 0.001145 0.001700 0.001343 0.002198 0.000863 0.001653
SC 0.843448 AN DS 2.305361 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1SC/DSC_0433_01.JPG 0.534915 0.000287 0.419066 0.003629 0.000114 0.002763 0.038648 0.000578
SR 0.841551 CE SA 1.785160 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SR/DSC_0833.JPG 0.044773 0.416942 0.152275 0.205508 0.012202 0.157151 0.008062 0.003088
NE 0.806046 SC SA 0.260435 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3NE/DSC_0556_17008.JPG 0.076830 0.014412 0.276891 0.004267 0.001270 0.139457 0.486298 0.000575
SR 0.716703 AN HP 0.920790 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2SR/DSC_0955.JPG 0.380461 0.032966 0.179920 0.158148 0.004090 0.074095 0.165073 0.005247
AN 0.785323 DS AN 1.018720 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1AN/DSC_0836.JPG 0.156305 0.001429 0.572273 0.047048 0.002258 0.026216 0.034992 0.159478
NE 0.902643 NE NE 7.204109 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4NE/DSC_0900.JPG 0.000252 0.000873 0.001189 0.013410 0.902643 0.058032 0.000495 0.023106
AN 0.583995 NE SA 1.265766 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0211.JPG 0.116036 0.022097 0.089273 0.047831 0.424449 0.208597 0.037772 0.053944
SR 0.746643 SR SR 3.725185 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2SR/DSC_0558.JPG 0.002282 0.000030 0.000037 0.000029 0.002387 0.004667 0.529218 0.461349
SC 0.789964 AN DS 2.224367 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1SC/DSC_0435_01.JPG 0.568001 0.000484 0.366793 0.000736 0.001162 0.050464 0.006045 0.006315
AN 0.760359 DS HP 1.167930 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1AN/DSC_0651_01.JPG 0.001875 0.000336 0.620862 0.229342 0.000057 0.002171 0.078763 0.066595
CE 0.721430 AN AN 1.859612 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1CE/DSC_0497.JPG 0.311643 0.010672 0.213176 0.211858 0.003370 0.002936 0.095607 0.150740
HP 0.852037 DS CE -0.525183 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8HP/DSC_0821.JPG 0.059869 0.082014 0.392571 0.171746 0.006624 0.137457 0.104254 0.045465
SA 0.962092 SA SA 4.077971 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4SA/DSC_0744.JPG 0.203419 0.001491 0.007063 0.000059 0.002127 0.778560 0.001918 0.005362
CE 0.800988 CE AN -1.168788 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2CE/DSC_0079.JPG 0.180481 0.259738 0.317675 0.016607 0.002760 0.095773 0.092417 0.034551
SA 0.797465 SA NE 2.540635 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2SA/DSC_0090.JPG 0.011841 0.003879 0.002887 0.002118 0.397545 0.573051 0.001964 0.006715
DS 0.981932 DS DS 6.516632 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2DS/DSC_0012_01.JPG 0.000420 0.000369 0.981932 0.016485 0.000029 0.000235 0.000438 0.000092
CE 0.999415 CE CE 6.869648 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2CE/DSC_0364.JPG 0.000011 0.999415 0.000040 0.000133 0.000177 0.000020 0.000024 0.000181
SC 0.804992 DS AN 0.280604 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2SC/DSC_0361.JPG 0.083701 0.004629 0.646672 0.076235 0.001616 0.028255 0.013378 0.145515
NE 0.755731 NE SA 3.349070 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1NE/DSC_0872.JPG 0.008223 0.001396 0.047223 0.002171 0.544375 0.383065 0.007323 0.006224
SC 0.795143 SR SC 2.293562 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SC/DSC_0907.JPG 0.132621 0.004036 0.037634 0.009371 0.001307 0.000417 0.341688 0.472926
SA 0.663447 AN SA 1.202620 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2SA/DSC_0547.JPG 0.236805 0.010962 0.072337 0.000666 0.154273 0.275997 0.150330 0.098629
CE 0.844231 AN AN 2.818230 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1CE/DSC_0247.JPG 0.453974 0.053121 0.042450 0.039283 0.011413 0.020158 0.337740 0.041862
DS 0.703034 DS SA 2.409694 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6DS/DSC_0393.JPG 0.024503 0.002272 0.455851 0.133698 0.087373 0.149314 0.005047 0.141941
SC 0.874379 SR SC 1.310383 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1SC/DSC_0159_01.JPG 0.009446 0.000439 0.235339 0.073968 0.004014 0.001865 0.211524 0.463406
AN 0.876274 DS DS 2.692057 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1AN/DSC_0959.JPG 0.290108 0.001986 0.388175 0.004049 0.000290 0.001330 0.268586 0.045477
CE 0.994971 CE CE 6.866556 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4CE/DSC_0926.JPG 0.000042 0.994971 0.001680 0.000634 0.000563 0.002052 0.000016 0.000042
SR 0.790168 SC AN 2.563010 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2SR/DSC_0921.JPG 0.195473 0.000655 0.173861 0.002871 0.035591 0.005667 0.579511 0.006371
CE 0.981258 CE CE 6.624978 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6CE/DSC_0263.JPG 0.000098 0.981258 0.001580 0.000068 0.000150 0.016204 0.000439 0.000203
AN 0.748316 DS AN 0.992892 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1AN/DSC_0833.JPG 0.288671 0.002097 0.663890 0.001151 0.000144 0.034721 0.009100 0.000227
SR 0.764490 SR AN -0.703773 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1SR/DSC_0279.JPG 0.120202 0.000796 0.050984 0.059133 0.124323 0.144346 0.046977 0.453239
SA 0.742151 AN NE 1.246979 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2SA/DSC_0940.JPG 0.224940 0.000599 0.000520 0.000166 0.167057 0.118039 0.403819 0.084860
SA 0.986100 SA SR 2.427699 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SA/DSC_0433.JPG 0.037539 0.003215 0.042651 0.038723 0.045780 0.635345 0.088830 0.107917
DS 0.785401 AN SC 0.961778 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1DS/DSC_0311.JPG 0.463623 0.000944 0.105823 0.008733 0.088673 0.008181 0.179587 0.144437
HP 0.650443 HP DS -2.295824 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1HP/DSC_0155.JPG 0.304906 0.000261 0.158944 0.470356 0.000091 0.000157 0.064676 0.000609
CE 0.742462 HP HP 2.267910 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5CE/DSC_0422_01.JPG 0.178300 0.151963 0.145273 0.229421 0.010600 0.133487 0.129008 0.021948
NE 0.758255 NE SC 1.336779 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7NE/DSC_0289.JPG 0.025629 0.001236 0.056579 0.001263 0.275527 0.243955 0.195774 0.200038
HP 0.838486 AN DS 0.859508 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2HP/DSC_0497.JPG 0.491085 0.003138 0.233097 0.019709 0.000637 0.172550 0.069064 0.010719
SC 0.842714 HP HP 4.525393 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SC/DSC_0741.JPG 0.100628 0.076334 0.117281 0.625906 0.001104 0.049816 0.007564 0.021368
HP 0.872824 HP AN -1.605743 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1HP/DSC_0438.JPG 0.096621 0.000848 0.162273 0.471744 0.000239 0.000306 0.044410 0.223559
NE 0.814108 HP SR 3.519553 3.633225 3.633225 1 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2NE/DSC_0235.JPG 0.004496 0.004000 0.141877 0.433919 0.007646 0.007211 0.004891 0.395960
SR 0.920037 HP HP 2.969114 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4SR/DSC_0790_01.JPG 0.067485 0.000459 0.155731 0.623540 0.000094 0.000788 0.003006 0.148897
HP 0.839813 SC AN 1.401348 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1HP/DSC_0005.JPG 0.395375 0.002966 0.050308 0.006322 0.002452 0.001341 0.491982 0.049255
NE 0.757732 DS SR 1.124623 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1NE/DSC_0180.JPG 0.033511 0.002237 0.223673 0.008376 0.173581 0.301153 0.062138 0.195331
NE 0.996782 NE NE 6.836916 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4NE/DSC_0694.JPG 0.000002 0.000008 0.000001 0.000015 0.996782 0.003170 0.000001 0.000022
NE 0.867024 NE NE 3.977640 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2NE/DSC_0329.JPG 0.000397 0.000121 0.000031 0.000027 0.503752 0.356696 0.131635 0.007341
SA 0.661404 SA SC 0.969039 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1SA/DSC_0098.JPG 0.007446 0.028568 0.251857 0.093283 0.120114 0.288690 0.174046 0.035996
DS 0.813445 DS DS 3.860847 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1DS/DSC_0667_01.JPG 0.003964 0.216023 0.643037 0.099573 0.000084 0.005192 0.024150 0.007978
AN 0.606580 HP DS 0.432464 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0141_01.JPG 0.055306 0.001107 0.320694 0.268546 0.000931 0.002013 0.319776 0.031626
NE 0.516146 SC SC 3.283087 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3NE/DSC_0178.JPG 0.295042 0.000277 0.205544 0.015055 0.003306 0.001692 0.240552 0.238532
SR 0.758038 DS DS 2.727450 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3SR/DSC_0452.JPG 0.221095 0.003620 0.367466 0.003759 0.000505 0.025414 0.375760 0.002381
AN 0.804625 SC AN 0.648903 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1AN/DSC_0287.JPG 0.427543 0.000145 0.003072 0.000180 0.013617 0.009938 0.531703 0.013803
SA 0.771056 AN DS -1.593398 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4SA/DSC_0550.JPG 0.309254 0.001261 0.263451 0.186738 0.002712 0.056041 0.095806 0.084736
HP 0.997307 HP HP 6.837245 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4HP/DSC_0786.JPG 0.000499 0.000025 0.000148 0.997307 0.000490 0.000048 0.000016 0.001467
AN 0.982396 AN SA 1.071128 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2AN/DSC_0661.JPG 0.379284 0.176992 0.193052 0.064990 0.003523 0.095496 0.067207 0.019455
SC 0.813657 HP AN 0.293796 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3SC/DSC_0943.JPG 0.179905 0.003937 0.198571 0.512808 0.024781 0.072084 0.002012 0.005902
HP 0.785654 AN DS 1.768501 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1HP/DSC_0811.JPG 0.508894 0.034009 0.201845 0.064469 0.014764 0.122998 0.041250 0.011770
HP 0.970554 HP HP 6.969799 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2HP/DSC_0802.JPG 0.002286 0.000082 0.015824 0.970554 0.000625 0.000190 0.000351 0.010089
SR 0.699392 SR SC 2.240620 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1SR/DSC_0106_01.JPG 0.001458 0.000009 0.000028 0.000404 0.072657 0.000273 0.484876 0.440295
SA 0.655585 DS AN -0.233224 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2SA/DSC_0277.JPG 0.171579 0.021024 0.218251 0.213658 0.010448 0.021685 0.029935 0.313418
CE 0.804586 HP CE 0.427814 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1CE/DSC_0063_01.JPG 0.083486 0.114581 0.062697 0.719510 0.000941 0.007231 0.008802 0.002753
CE 0.768841 DS DS 1.894125 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2CE/DSC_0541.JPG 0.128638 0.144937 0.327941 0.148654 0.027260 0.052073 0.040206 0.130292
AN 0.790150 SA DS -0.454962 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2AN/DSC_0855.JPG 0.061362 0.003828 0.071093 0.012628 0.165213 0.586504 0.097409 0.001964
AN 0.762381 DS AN 1.895072 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0994.JPG 0.249393 0.011146 0.444243 0.003441 0.007646 0.141430 0.136442 0.006259
SC 0.888417 SC AN 3.430108 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1SC/DSC_0163.JPG 0.163576 0.000129 0.004935 0.004576 0.038692 0.003916 0.657891 0.126284
SC 0.857594 DS AN 0.617650 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1SC/DSC_0995.JPG 0.168402 0.000755 0.403205 0.002447 0.002607 0.211853 0.166120 0.044609
SR 0.873902 SA SC 2.378979 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1SR/DSC_0933.JPG 0.047312 0.010345 0.000738 0.000171 0.127036 0.673359 0.132761 0.008278
AN 0.833048 AN AN 2.593976 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3AN/DSC_0142_01.JPG 0.488598 0.001709 0.025083 0.260072 0.008524 0.005569 0.049370 0.161076
AN 0.841405 DS DS 4.344509 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1AN/DSC_0835.JPG 0.113505 0.002499 0.841405 0.023254 0.000208 0.000847 0.016285 0.001997
SC 0.577967 AN DS 0.751497 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1SC/DSC_0757.JPG 0.350054 0.010513 0.178026 0.093006 0.005789 0.002105 0.339497 0.021010
AN 0.760384 SR DS 1.777895 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2AN/DSC_0681.JPG 0.025118 0.091550 0.293649 0.026602 0.014138 0.070833 0.057268 0.420842
DS 0.742343 DS DS 4.251280 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2DS/DSC_0652.JPG 0.219894 0.000346 0.473905 0.007205 0.000301 0.000577 0.256529 0.041242
NE 0.921584 SR SR 4.329350 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1NE/DSC_0052_01.JPG 0.003054 0.000103 0.001497 0.041666 0.003283 0.000158 0.157864 0.792375
SA 0.803658 DS DS 4.203268 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1SA/DSC_0406_01.JPG 0.248283 0.002118 0.633705 0.002945 0.004058 0.055120 0.042017 0.011753
AN 0.938384 DS DS 6.994277 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1AN/DSC_0825.JPG 0.157137 0.000011 0.841333 0.000118 0.000008 0.000195 0.001166 0.000031
DS 0.675212 DS SC 1.610249 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2DS/DSC_0005_01.JPG 0.040323 0.006356 0.486989 0.146282 0.000320 0.004388 0.294194 0.021149
DS 0.950180 DS SC 1.900327 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1DS/DSC_0878.JPG 0.208144 0.000142 0.452542 0.009307 0.000215 0.001608 0.189324 0.138717
HP 0.562928 SR DS 1.265618 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1HP/DSC_0391.JPG 0.135046 0.028087 0.165158 0.208526 0.010614 0.038531 0.113239 0.300799
SA 0.933488 DS SA 2.040837 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8SA/DSC_0748.JPG 0.017911 0.105474 0.687125 0.011234 0.013516 0.140318 0.020081 0.004341
SR 0.624281 HP HP 2.123284 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1SR/DSC_0275.JPG 0.137685 0.022564 0.143746 0.257721 0.008592 0.094874 0.137396 0.197422
CE 0.836274 CE CE 6.465023 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2CE/DSC_0439.JPG 0.029347 0.717806 0.004250 0.194316 0.002661 0.034488 0.008973 0.008160
SR 0.690946 DS AN 3.441143 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8SR/DSC_0787.JPG 0.194533 0.027447 0.498923 0.011584 0.006615 0.033274 0.223460 0.004166
NE 0.749986 NE AN 0.474962 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1NE/DSC_0872.JPG 0.133096 0.000500 0.001100 0.001496 0.569562 0.242310 0.019312 0.032623
DS 0.500642 AN AN 2.622699 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1DS/DSC_0632.JPG 0.333489 0.003713 0.240905 0.166257 0.007451 0.002950 0.077237 0.167998
CE 0.861924 AN HP -0.168843 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4CE/DSC_0540.JPG 0.415019 0.002617 0.274523 0.206157 0.001431 0.005516 0.087879 0.006857
SR 0.802895 DS SR 1.144446 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4SR/DSC_0803_01.JPG 0.008501 0.010915 0.469152 0.289280 0.001022 0.012761 0.019074 0.189295
CE 0.865681 SA SA 4.277942 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1CE/DSC_0399_01.JPG 0.029462 0.199432 0.081198 0.067387 0.017179 0.567005 0.034729 0.003607
CE 0.991306 CE CE 6.647371 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5CE/DSC_0576_01.JPG 0.000132 0.991306 0.000262 0.000016 0.001073 0.005948 0.000859 0.000403
DS 0.797467 AN SC 1.287906 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3DS/DSC_0160_01.JPG 0.526427 0.042194 0.223825 0.056345 0.005996 0.036292 0.092744 0.016176
CE 0.873720 CE CE 5.910429 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4CE/DSC_0919_01.JPG 0.001642 0.687737 0.001652 0.034773 0.010753 0.003923 0.024652 0.234868
HP 0.811616 HP SR 3.444555 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2HP/DSC_0786.JPG 0.015159 0.000663 0.002902 0.472255 0.001872 0.001653 0.003919 0.501578
HP 0.819238 NE HP 1.362269 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2HP/DSC_0946.JPG 0.026370 0.006059 0.081531 0.105745 0.536517 0.096051 0.141377 0.006350
