CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr FileName AN CE DS HP NE SA SC SR
AN 0.651824 SC SC 4.930601 3.583716 -0.000001 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4AN/DSC_0020.JPG 0.097852 0.000589 0.137061 0.147734 0.005444 0.002741 0.304534 0.304046
HP 0.770606 DS AN 0.164378 3.583716 1.668347 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2HP/DSC_0944.JPG 0.112076 0.001440 0.419527 0.173317 0.025966 0.003552 0.252032 0.012090
DS 0.827857 DS AN 1.099297 3.583716 1.793837 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3DS/DSC_0504.JPG 0.220427 0.000168 0.728529 0.000621 0.000232 0.030311 0.019405 0.000307
HP 0.739420 SR SR 5.462847 3.583716 2.339020 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5HP/DSC_0476_01.JPG 0.010546 0.003131 0.003944 0.071754 0.008749 0.023571 0.340582 0.537722
HP 0.955686 HP SR 0.111861 3.583716 3.155042 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2HP/DSC_0951.JPG 0.026870 0.000142 0.001468 0.881237 0.000075 0.000183 0.000084 0.089940
HP 0.822666 NE NE 4.867875 3.583716 2.124384 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2HP/DSC_0945.JPG 0.067455 0.002295 0.007868 0.148248 0.512573 0.032095 0.217064 0.012403
AN 0.777371 SC SA 1.102073 3.583716 2.907005 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4AN/DSC_0011.JPG 0.001421 0.002024 0.001593 0.000316 0.006123 0.256459 0.567517 0.164548
SR 0.712143 NE SA 0.437997 3.583716 2.838933 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5SR/DSC_0637_01.JPG 0.021194 0.001610 0.005175 0.002686 0.470082 0.153027 0.192214 0.154011
SA 0.857011 HP AN 0.385545 3.583716 1.172754 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1SA/DSC_0430.JPG 0.101221 0.006509 0.206034 0.289594 0.004193 0.006768 0.163223 0.222458
SC 0.945962 DS HP -0.169912 3.583716 -0.002161 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3SC/DSC_0126_01.JPG 0.017294 0.002374 0.824173 0.134870 0.000209 0.001478 0.017598 0.002002
DS 0.620849 HP DS 0.510762 3.583716 0.002408 0 0 1 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0490.JPG 0.206523 0.002480 0.416152 0.287113 0.004982 0.002310 0.057156 0.023284
DS 0.794561 AN DS 2.038950 3.583716 0.177307 0 0 1 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3DS/DSC_0535.JPG 0.521664 0.000962 0.147438 0.009264 0.004747 0.035981 0.180835 0.099110
SR 0.637820 SR SC 1.076578 3.583716 -0.000003 0 0 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3SR/DSC_0309_01.JPG 0.280279 0.001351 0.040981 0.126437 0.001621 0.002528 0.098196 0.448607
NE 0.586003 NE NE 3.671983 3.583716 -0.000001 1 1 1 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2NE/DSC_0510.JPG 0.048158 0.006084 0.008788 0.003618 0.366922 0.346079 0.134591 0.085759
SC 0.706394 HP HP 3.668217 3.583716 0.000218 1 1 1 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1SC/DSC_0173.JPG 0.031965 0.002905 0.159331 0.315889 0.084507 0.013812 0.263779 0.127811
HP 0.851531 HP AN 2.006074 3.583716 0.000000 0 0 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5HP/DSC_0652_01.JPG 0.099782 0.000019 0.000245 0.851531 0.000090 0.000477 0.000287 0.047569
CE 0.914114 DS DS 4.895643 3.583716 0.000242 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4CE/DSC_0219_01.JPG 0.145550 0.202238 0.415521 0.154157 0.001967 0.033836 0.043591 0.003141
SC 0.447780 SC DS 2.089274 3.583716 0.000000 0 0 1 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1SC/DSC_0412.JPG 0.136271 0.004055 0.365742 0.050463 0.004562 0.142242 0.207194 0.089472
SR 0.748202 DS SR 2.999120 3.583716 0.000209 0 0 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4SR/DSC_0786_01.JPG 0.099180 0.079526 0.254064 0.078388 0.000549 0.006441 0.194956 0.286898
SA 0.827953 SA AN 2.040467 3.583716 -0.000000 0 0 1 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1SA/DSC_0757.JPG 0.232695 0.000973 0.042675 0.014141 0.010781 0.551894 0.026134 0.120707
HP 0.829180 HP HP 3.849815 3.583716 -0.000179 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2HP/DSC_0970_01.JPG 0.149700 0.000146 0.087256 0.540020 0.000823 0.000506 0.013710 0.207842
SC 0.653653 AN AN 3.885773 3.583716 0.000000 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3SC/DSC_0276_01.JPG 0.483774 0.003688 0.034273 0.044696 0.079073 0.051818 0.138958 0.163721
SA 0.918059 NE SA 1.072565 3.583716 0.000091 0 0 1 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2SA/DSC_0774.JPG 0.135056 0.002488 0.000321 0.000141 0.408280 0.197555 0.252811 0.003348
SR 0.818718 SR HP 1.406726 3.583716 0.000000 0 0 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5SR/DSC_0521_01.JPG 0.008398 0.004809 0.091844 0.205870 0.013901 0.018247 0.248798 0.408133
AN 0.793032 SC SC 2.927383 3.583716 0.000283 0 0 1 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0160.JPG 0.038017 0.000410 0.149388 0.007660 0.013087 0.016193 0.610934 0.164310
SC 0.977293 SC AN -0.009788 3.583716 1.551441 0 0 0 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1SC/DSC_0157.JPG 0.002786 0.000061 0.001125 0.001779 0.001076 0.000304 0.977293 0.015575
CE 0.989092 CE CE 6.595119 3.583716 2.000283 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2CE/DSC_0868.JPG 0.012509 0.869307 0.007335 0.006500 0.001051 0.099840 0.002952 0.000506
CE 0.999573 CE CE 6.341394 3.583716 2.107998 1 1 1 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2CE/DSC_0741.JPG 0.000138 0.999573 0.000163 0.000003 0.000007 0.000006 0.000101 0.000009
SA 0.585045 DS DS 4.815540 3.583716 0.575967 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1SA/DSC_0075_01.JPG 0.057836 0.001251 0.255973 0.377228 0.001630 0.000507 0.214084 0.091491
DS 0.609405 DS AN 0.388103 3.583716 2.114672 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3DS/DSC_0204.JPG 0.185195 0.015428 0.301957 0.131967 0.002965 0.003949 0.165839 0.192700
SA 0.931167 SA SC 2.817860 3.583716 1.514311 0 0 1 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1SA/DSC_0105.JPG 0.047100 0.148979 0.092099 0.063556 0.008375 0.284901 0.345901 0.009089
SC 0.902045 SC SR 2.060565 3.583716 1.615269 0 0 1 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3SC/DSC_0623_17075.JPG 0.000095 0.000039 0.000024 0.000023 0.000043 0.000023 0.830572 0.169181
SR 0.646161 SC SC 4.403743 3.583716 0.245873 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SR/DSC_0950.JPG 0.075003 0.007447 0.131845 0.036178 0.005661 0.148368 0.325389 0.270108
HP 0.991612 HP CE 2.145666 3.583716 0.000000 0 0 1 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1HP/DSC_0616_01.JPG 0.012215 0.152545 0.104321 0.597185 0.000104 0.000886 0.020025 0.112719
SR 0.818708 SR SR 3.805264 3.583716 0.000449 1 1 1 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1SR/DSC_0123_01.JPG 0.002187 0.000286 0.265681 0.076263 0.017220 0.003406 0.104284 0.530673
CE 0.870465 CE CE 3.775702 3.583716 -0.000000 1 1 1 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1CE/DSC_0554_01.JPG 0.016326 0.796613 0.026900 0.020608 0.001889 0.037565 0.084529 0.015569
SR 0.977139 NE NE 6.019456 3.583716 -0.000162 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3SR/DSC_0982.JPG 0.001610 0.000168 0.001018 0.002066 0.732515 0.016144 0.132456 0.114024
NE 0.975698 NE SA 1.093168 3.583716 0.000000 0 0 1 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2NE/DSC_0347.JPG 0.000731 0.000499 0.000266 0.000565 0.729224 0.114877 0.076910 0.076928
HP 0.568730 HP HP 3.437760 3.583716 0.000220 0 0 1 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1HP/DSC_0404.JPG 0.225670 0.061161 0.029020 0.290624 0.104771 0.054972 0.081463 0.152321
AN 0.800759 DS HP 3.005009 3.583716 0.000000 0 0 1 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1AN/DSC_0485.JPG 0.041720 0.004961 0.486260 0.409343 0.001329 0.054292 0.001134 0.000962
AN 0.794309 AN DS 0.448667 3.583716 1.569502 0 0 0 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1AN/DSC_0513_01.JPG 0.461775 0.004712 0.472869 0.022376 0.000413 0.002335 0.033476 0.002043
SC 0.692772 SR SR 3.835045 3.583716 1.975738 1 1 1 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1SC/DSC_0209.JPG 0.120087 0.003003 0.000830 0.001075 0.049391 0.088608 0.233254 0.503750
SC 0.806790 SC AN 1.214107 3.583716 2.741271 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2SC/DSC_0613.JPG 0.238125 0.002106 0.102749 0.002761 0.003320 0.006864 0.591571 0.052506
HP 0.895767 SR SR 4.777977 3.583716 2.430179 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1HP/DSC_0123_01.JPG 0.001931 0.000314 0.123528 0.232940 0.000666 0.000567 0.045238 0.594817
SC 0.723074 SR AN 2.112690 3.583716 3.337190 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SC/DSC_0902.JPG 0.254622 0.002809 0.082296 0.027298 0.003144 0.002168 0.185429 0.442234
SA 0.831854 SC DS 0.820473 3.583716 3.271438 0 0 0 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1SA/DSC_0893_01.JPG 0.060191 0.000444 0.306891 0.003259 0.000104 0.001487 0.602905 0.024720
CE 0.736579 CE DS 0.979169 3.583716 1.555971 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2CE/DSC_0917_01.JPG 0.019190 0.467124 0.228773 0.264369 0.002069 0.009510 0.003235 0.005730
AN 0.797404 AN SC 2.886337 3.583716 1.989394 0 0 1 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0032.JPG 0.345704 0.014044 0.174665 0.000490 0.000072 0.001055 0.463721 0.000248
AN 0.783101 SA SR 2.919455 3.583716 2.050584 0 0 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2AN/DSC_0813.JPG 0.011344 0.002322 0.000259 0.000148 0.023154 0.526912 0.150952 0.284908
SA 0.631788 CE AN 0.270826 3.583716 2.190432 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3SA/DSC_0058_01.JPG 0.073565 0.208880 0.295535 0.276225 0.001216 0.105004 0.036574 0.003001
SR 0.929451 SR SC 0.979479 3.583716 2.092360 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2SR/DSC_0287.JPG 0.000209 0.000189 0.000164 0.000687 0.001335 0.027496 0.152196 0.817724
NE 0.914521 NE NE 5.764968 3.583716 2.472403 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1NE/DSC_0038_01.JPG 0.004449 0.000607 0.100130 0.061568 0.825821 0.001354 0.001419 0.004651
NE 0.640123 HP HP 4.453838 3.583716 2.576690 1 1 1 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2NE/DSC_0530.JPG 0.076597 0.044690 0.241445 0.305717 0.006749 0.017752 0.070104 0.236945
SA 0.728368 SA CE 0.307846 3.583716 2.795923 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6SA/DSC_0291.JPG 0.022375 0.192770 0.145011 0.041506 0.032072 0.485834 0.078515 0.001917
SA 0.773172 SC SC 3.933946 3.583716 1.868451 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1SA/DSC_0106.JPG 0.012149 0.000496 0.000713 0.008525 0.049097 0.124429 0.773172 0.031419
SC 0.481153 AN DS 0.910439 3.583716 2.588302 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2SC/DSC_0345.JPG 0.169834 0.188894 0.255233 0.188925 0.004365 0.041356 0.050773 0.100619
HP 0.903595 HP SC -0.618635 3.583716 2.512544 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3HP/DSC_0644_17096.JPG 0.013864 0.001095 0.032461 0.836197 0.035166 0.000663 0.074777 0.005777
DS 0.819881 DS DS 5.381698 3.583716 1.803577 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4DS/DSC_0340_01.JPG 0.266628 0.001577 0.459126 0.058291 0.004846 0.177586 0.030326 0.001620
HP 0.684471 AN AN 2.834201 3.583716 1.894328 0 0 1 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1HP/DSC_0564.JPG 0.426629 0.000212 0.195085 0.014334 0.014346 0.001099 0.181204 0.167091
SR 0.930180 DS NE 0.353726 3.583716 2.070875 0 0 0 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1SR/DSC_0241.JPG 0.005237 0.013524 0.298051 0.237288 0.124934 0.206154 0.022151 0.092661
NE 0.675953 AN SC 0.189070 3.583716 1.958255 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1NE/DSC_0875.JPG 0.432297 0.252347 0.095063 0.004355 0.016415 0.095657 0.098123 0.005743
CE 0.981401 CE AN -0.356283 3.583716 0.466926 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2CE/DSC_0516.JPG 0.000520 0.981401 0.002742 0.000135 0.000013 0.000233 0.012534 0.002421
NE 0.819247 SA SA 5.681061 3.583716 1.786735 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2NE/DSC_0037.JPG 0.073058 0.003603 0.014100 0.002980 0.252232 0.514574 0.127386 0.012067
SR 0.642591 SR NE 1.404148 3.583716 3.133942 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1SR/DSC_0958.JPG 0.237534 0.000752 0.001282 0.086944 0.337510 0.008869 0.047563 0.279545
SA 0.494806 AN AN 2.797599 3.583716 3.060184 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1SA/DSC_0734.JPG 0.220551 0.070274 0.141885 0.198478 0.025678 0.088654 0.141897 0.112583
NE 0.794592 AN HP 1.073278 3.583716 2.887470 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2NE/DSC_0852.JPG 0.348141 0.026320 0.028878 0.307321 0.000623 0.009725 0.271725 0.007267
HP 0.969758 HP SR 0.413190 3.583716 1.214955 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2HP/DSC_0120.JPG 0.035153 0.000107 0.018562 0.878562 0.000103 0.000136 0.001707 0.065671
CE 0.891215 CE CE 5.426412 3.583716 2.102314 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2CE/DSC_0930.JPG 0.076404 0.669493 0.013245 0.098730 0.001463 0.002829 0.135564 0.002271
CE 0.700985 SA SA 3.914652 3.583716 2.221833 1 1 1 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4CE/DSC_0727.JPG 0.118454 0.282067 0.010194 0.059662 0.161792 0.332614 0.015413 0.019804
SR 0.714655 SC SR 2.023543 3.583716 2.935457 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2SR/DSC_0571.JPG 0.028971 0.000802 0.001357 0.000874 0.009313 0.003381 0.448696 0.506607
NE 0.710780 DS DS 2.851739 3.583716 2.331156 0 0 1 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2NE/DSC_0061.JPG 0.082960 0.039388 0.390148 0.195956 0.019801 0.221291 0.009962 0.040494
SC 0.989467 DS AN 0.070645 3.583716 2.123972 0 0 0 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2SC/DSC_0318_01.JPG 0.266232 0.000246 0.636164 0.000192 0.000238 0.008893 0.087629 0.000406
NE 0.916888 DS AN 0.004916 3.583716 1.986368 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1NE/DSC_0362_01.JPG 0.193521 0.001396 0.787084 0.000372 0.000446 0.013002 0.002921 0.001258
HP 0.938358 HP AN 0.287338 3.583716 0.147893 0 0 1 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2HP/DSC_0286_01.JPG 0.258012 0.000249 0.005861 0.732197 0.000079 0.000154 0.000119 0.003329
DS 0.821238 DS DS 4.607695 3.583716 0.247966 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2DS/DSC_0023_01.JPG 0.022111 0.038737 0.725049 0.178162 0.006518 0.015097 0.007001 0.007325
SR 0.928015 AN AN 5.927846 3.583716 0.000001 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2SR/DSC_0944.JPG 0.589182 0.001785 0.021754 0.222854 0.000129 0.003662 0.158348 0.002285
HP 0.931798 SR AN 0.112124 3.583716 1.702028 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1HP/DSC_0234.JPG 0.007066 0.000034 0.000038 0.054916 0.000476 0.000113 0.005558 0.931798
DS 0.805364 DS HP 0.568854 3.583716 1.772850 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3DS/DSC_0025_01.JPG 0.147036 0.003202 0.610090 0.170038 0.008103 0.060335 0.000626 0.000569
HP 0.963370 HP HP 4.796054 3.583716 2.052942 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1HP/DSC_0950.JPG 0.043715 0.000177 0.202234 0.619659 0.000220 0.000384 0.007013 0.126598
AN 0.831164 SA SA 3.712511 3.583716 2.143539 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3AN/DSC_0501.JPG 0.171826 0.003562 0.104682 0.015848 0.023156 0.482842 0.157230 0.040855
SA 0.692951 SA DS 1.278038 3.583716 2.671597 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1SA/DSC_0236.JPG 0.007812 0.050946 0.197648 0.223830 0.038008 0.368650 0.016503 0.096604
DS 0.785310 DS AN 2.808770 3.583716 1.967429 0 0 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3DS/DSC_0510.JPG 0.232387 0.000457 0.676899 0.014785 0.000487 0.004079 0.069978 0.000928
AN 0.894384 DS DS 5.427526 3.583716 2.037135 1 1 1 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2AN/DSC_0170.JPG 0.077476 0.096149 0.464880 0.012034 0.007565 0.089113 0.131488 0.121295
DS 0.584179 AN DS 0.353862 3.583716 3.104125 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2DS/DSC_0002.JPG 0.382089 0.075171 0.201278 0.009965 0.001003 0.004388 0.324408 0.001699
AN 0.842206 SC AN 2.130570 3.583716 3.038871 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1AN/DSC_0292.JPG 0.298466 0.000604 0.006248 0.000207 0.172187 0.039242 0.408405 0.074641
HP 0.786926 HP SA 2.066492 3.583716 2.000783 0 0 1 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1HP/DSC_0446.JPG 0.003403 0.034150 0.135377 0.430402 0.084651 0.196015 0.017268 0.098734
NE 0.857991 SC SA 2.930935 3.583716 2.383047 0 0 1 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2NE/DSC_0500.JPG 0.032362 0.000251 0.004823 0.000076 0.007113 0.198690 0.739927 0.016757
DS 0.715654 SC AN 0.151564 3.583716 2.196597 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3DS/DSC_0536.JPG 0.268454 0.000585 0.038384 0.012474 0.002771 0.044584 0.525486 0.107261
SR 0.672351 DS HP 0.667307 3.583716 2.057787 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4SR/DSC_0580.JPG 0.043856 0.004261 0.392989 0.221117 0.047120 0.117268 0.033512 0.139877
AN 0.910917 NE AN 2.104987 3.583716 1.495257 0 0 1 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0168.JPG 0.004048 0.000600 0.001717 0.003338 0.910917 0.026601 0.001616 0.051164
SA 0.766205 SA SC 0.564144 3.583716 1.209480 0 0 0 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2SA/DSC_0454.JPG 0.076685 0.028199 0.199446 0.011342 0.001537 0.499577 0.171671 0.011543
SR 0.728488 DS DS 3.927338 3.583716 1.894856 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1SR/DSC_0481_01.JPG 0.437375 0.000722 0.460252 0.001287 0.001121 0.029688 0.053395 0.016159
SA 0.861923 NE SC 0.035398 3.583716 2.584152 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2SA/DSC_0405.JPG 0.000583 0.000057 0.000240 0.000276 0.791418 0.040466 0.120778 0.046181
SR 0.806188 DS SR 0.666718 3.583716 2.490549 0 0 0 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1SR/DSC_0776_01.JPG 0.060911 0.000075 0.430162 0.382382 0.000017 0.000081 0.007920 0.118451
HP 0.924550 HP DS 0.835098 3.583716 1.005084 0 0 0 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1HP/DSC_0622_01.JPG 0.004131 0.000444 0.343763 0.630400 0.000303 0.000634 0.016117 0.004208
AN 0.775590 DS DS 3.647421 3.583716 2.020921 1 1 1 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2AN/DSC_0180.JPG 0.040953 0.005334 0.674980 0.011103 0.005095 0.161858 0.024238 0.076439
SC 0.469463 SR AN 0.222715 3.583716 2.446634 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1SC/DSC_0658_01.JPG 0.259955 0.006448 0.030406 0.106270 0.022778 0.058400 0.270164 0.245580
SA 0.787637 CE DS 2.038908 3.583716 2.344390 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SA/DSC_0722.JPG 0.036679 0.470902 0.258371 0.032937 0.007124 0.155677 0.036615 0.001695
SR 0.488983 AN SR 1.210214 3.583716 1.519405 0 0 0 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1SR/DSC_0411.JPG 0.170666 0.000715 0.256085 0.082686 0.007757 0.001625 0.253498 0.226967
AN 0.900538 AN SA 1.052524 3.583716 1.474359 0 0 0 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2AN/DSC_0534.JPG 0.326248 0.000380 0.196656 0.035584 0.051517 0.106805 0.131171 0.151640
SC 0.641836 SA DS 2.000041 3.583716 1.612599 0 0 1 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1SC/DSC_0782.JPG 0.151804 0.017596 0.138142 0.025171 0.085267 0.406584 0.128006 0.047430
SA 0.966134 SC AN 1.087357 3.583716 1.682299 0 0 0 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1SA/DSC_0936.JPG 0.095351 0.000035 0.002298 0.002130 0.001420 0.000241 0.444444 0.454082
HP 0.900613 DS AN 0.164766 3.583716 1.569335 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3HP/DSC_0106_01.JPG 0.172387 0.097483 0.465179 0.184394 0.000588 0.032931 0.043624 0.003415
DS 0.719827 DS DS 2.014711 3.583716 1.082251 0 0 1 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0476.JPG 0.125180 0.088876 0.291976 0.173812 0.072090 0.065961 0.169741 0.012364
SA 0.828098 SA DS 1.999942 3.583716 1.170392 0 0 1 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SA/DSC_0053.JPG 0.014756 0.025483 0.295969 0.012527 0.014124 0.596604 0.008008 0.032529
DS 0.943191 DS DS 4.652152 3.583716 0.051506 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5DS/DSC_0711_01.JPG 0.006306 0.026934 0.500265 0.217945 0.178263 0.058367 0.003404 0.008517
SR 0.791164 AN SR 2.706275 3.583716 0.000001 0 0 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3SR/DSC_0318_01.JPG 0.331826 0.006670 0.198554 0.032647 0.002713 0.006014 0.113217 0.308359
CE 0.906938 CE SR 1.995533 3.583716 -0.000161 0 0 1 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2CE/DSC_0420.JPG 0.093760 0.522924 0.012335 0.131387 0.002073 0.037852 0.046403 0.153266
CE 0.754138 CE CE 3.524652 3.583716 0.000000 1 0 1 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1CE/DSC_0364.JPG 0.001094 0.431454 0.082874 0.291806 0.004009 0.187699 0.000572 0.000492
SC 0.789954 HP HP 3.396135 3.583716 0.000203 0 0 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SC/DSC_0748.JPG 0.148811 0.230347 0.068379 0.367615 0.003046 0.111457 0.065171 0.005174
HP 0.737085 DS CE 1.203642 3.583716 -0.000000 0 0 1 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2HP/DSC_0142.JPG 0.013486 0.167180 0.637657 0.090810 0.001684 0.025833 0.034603 0.028747
AN 0.688163 SA CE 0.432710 3.583716 0.231502 0 0 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0997.JPG 0.066126 0.121963 0.073216 0.001489 0.024564 0.492964 0.217828 0.001849
CE 0.941968 CE AN 0.226341 3.583716 0.002085 0 0 1 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2CE/DSC_0919.JPG 0.002905 0.941968 0.000125 0.000179 0.000322 0.035768 0.017992 0.000740
