CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName AN CE DS HP NE SA SC SR
NE 0.833259 SA SA 3.540349 3.456649 3.456649 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3NE/DSC_0391.JPG 0.002151 0.006649 0.218971 0.011429 0.073804 0.608517 0.017562 0.060917
SA 0.669631 NE SA 3.442655 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1SA/DSC_0978.JPG 0.085303 0.002792 0.010247 0.052667 0.450506 0.266076 0.020684 0.111725
AN 0.861109 DS DS 5.055114 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8AN/DSC_0862.JPG 0.088234 0.004481 0.631132 0.003831 0.001520 0.003865 0.262523 0.004415
AN 0.850241 DS AN 2.367204 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0023.JPG 0.280625 0.000363 0.510976 0.000092 0.000310 0.018792 0.188317 0.000525
SR 0.718992 SR HP 0.300849 3.456649 3.456649 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1SR/DSC_0238.JPG 0.000453 0.022902 0.013983 0.197147 0.222849 0.097148 0.002276 0.443244
SA 0.830178 NE HP -0.035365 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1SA/DSC_0229.JPG 0.004413 0.011165 0.008481 0.338761 0.358481 0.042029 0.001400 0.235270
SR 0.783345 SC DS 2.781332 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2SR/DSC_0515.JPG 0.088875 0.000103 0.108774 0.060587 0.000501 0.000327 0.697060 0.043773
SC 0.857976 SC SR 2.898856 3.456649 3.456649 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4SC/DSC_0835_01.JPG 0.088343 0.003650 0.095086 0.008762 0.006235 0.008290 0.509420 0.280215
SR 0.823673 SC SC 4.340185 3.456649 3.456649 1 1 1 3.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4SR/DSC_0254_01.JPG 0.052630 0.000642 0.043256 0.002645 0.000188 0.006031 0.497563 0.397045
DS 0.875837 SR SR 2.548051 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1DS/DSC_0873.JPG 0.154249 0.005999 0.050690 0.089966 0.032622 0.095133 0.143660 0.427681
SA 0.850323 DS DS 3.849825 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2SA/DSC_0097.JPG 0.189345 0.158184 0.546266 0.012749 0.001055 0.064314 0.018819 0.009268
SA 0.835227 SA SA 2.668041 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1SA/DSC_0094.JPG 0.140965 0.006372 0.068567 0.002083 0.004813 0.406879 0.360417 0.009904
DS 0.770674 DS DS 5.072290 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1DS/DSC_0520_01.JPG 0.083562 0.029892 0.770674 0.063762 0.003644 0.040172 0.005550 0.002744
AN 0.979944 SC SC 4.862742 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0321.JPG 0.004202 0.000853 0.007691 0.000967 0.001306 0.001236 0.738398 0.245349
SA 0.862342 AN AN 1.627814 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1SA/DSC_0882_01.JPG 0.302823 0.002697 0.188992 0.011457 0.000349 0.001972 0.251112 0.240599
SC 0.804629 AN AN 1.840867 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1SC/DSC_0828.JPG 0.319343 0.000715 0.034769 0.049976 0.126250 0.003884 0.329541 0.135523
HP 0.995967 HP HP 6.684021 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5HP/DSC_0640_01.JPG 0.000648 0.000002 0.000084 0.995967 0.000006 0.000010 0.000002 0.003281
CE 0.969950 CE DS 1.560338 3.456649 3.456649 0 0 0 6.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1CE/DSC_0053_01.JPG 0.000539 0.844598 0.130848 0.010458 0.002724 0.006001 0.003841 0.000991
SA 0.739163 DS DS 4.018299 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1SA/DSC_0888_01.JPG 0.330556 0.005293 0.539656 0.017778 0.000084 0.012857 0.076253 0.017524
SR 0.772270 NE NE 3.660321 3.456649 3.456649 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1SR/DSC_0241.JPG 0.003310 0.003578 0.011879 0.144877 0.412142 0.157376 0.076320 0.190518
SR 0.737144 SR SR 5.550151 3.456649 3.456649 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1SR/DSC_0233.JPG 0.002540 0.005617 0.024294 0.081309 0.277367 0.025675 0.012939 0.570258
SC 0.761465 DS SC 2.693966 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8SC/DSC_0829.JPG 0.127066 0.003852 0.475042 0.009307 0.017177 0.013025 0.328709 0.025822
SR 0.695253 SR HP 0.459565 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1SR/DSC_0247.JPG 0.022702 0.017908 0.251813 0.210042 0.115485 0.055197 0.016615 0.310238
SR 0.779697 AN SR 1.762977 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3SR/DSC_0468.JPG 0.261268 0.071499 0.190211 0.120092 0.000950 0.028293 0.015287 0.312400
SC 0.708182 SC SC 7.197143 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2SC/DSC_0007.JPG 0.093593 0.000121 0.027662 0.000197 0.012061 0.107119 0.708182 0.051066
SR 0.676241 CE DS -0.345610 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2SR/DSC_0290.JPG 0.061496 0.357707 0.295489 0.206798 0.001736 0.043858 0.001013 0.031902
SC 0.671094 AN DS 0.106703 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1SC/DSC_0645_01.JPG 0.450481 0.035720 0.159583 0.065191 0.004831 0.156225 0.081892 0.046076
SA 0.644860 HP SA 0.230782 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1SA/DSC_0425.JPG 0.066517 0.008658 0.287028 0.381783 0.044644 0.166528 0.015160 0.029682
SA 0.872868 SA SA 4.356206 3.456649 3.456649 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3SA/DSC_0904.JPG 0.348783 0.000302 0.082676 0.000128 0.003884 0.557088 0.006896 0.000243
CE 0.998664 CE CE 6.750784 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2CE/DSC_0536.JPG 0.000024 0.998664 0.000276 0.000026 0.000000 0.000032 0.000797 0.000181
NE 0.852471 HP DS 2.868363 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3NE/DSC_0016_01.JPG 0.064734 0.001640 0.315014 0.612143 0.000116 0.000650 0.005000 0.000702
HP 0.970470 HP HP 6.200293 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2HP/DSC_0944.JPG 0.022655 0.001118 0.005075 0.970470 0.000259 0.000130 0.000013 0.000281
NE 0.973318 HP HP 4.845843 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1NE/DSC_0034_01.JPG 0.084740 0.000569 0.027379 0.723981 0.000673 0.000183 0.071537 0.090938
AN 0.763958 HP HP 2.850159 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1AN/DSC_0519_01.JPG 0.256452 0.000640 0.336981 0.390232 0.000416 0.011592 0.002051 0.001637
SC 0.945396 SC SC 8.282334 3.456649 3.456649 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1SC/DSC_0636_01.JPG 0.116416 0.000067 0.164157 0.004864 0.001441 0.003269 0.692268 0.017518
SR 0.828776 SC SR 2.709781 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2SR/DSC_0413.JPG 0.002596 0.000016 0.000739 0.000034 0.002622 0.000034 0.494189 0.499770
SA 0.892934 DS DS 5.033921 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1SA/DSC_0885_01.JPG 0.194950 0.001246 0.768373 0.013483 0.000055 0.001003 0.020257 0.000632
NE 0.806288 NE AN 1.798453 3.456649 3.456649 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3NE/DSC_0199_01.JPG 0.185263 0.008277 0.006835 0.168986 0.558191 0.018229 0.032127 0.022093
SA 0.977833 NE SC 0.438733 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2SA/DSC_0407.JPG 0.001833 0.000548 0.000787 0.000381 0.711059 0.013139 0.190037 0.082216
SA 0.779289 HP HP 5.348618 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7SA/DSC_0244.JPG 0.003701 0.000098 0.149306 0.602294 0.000405 0.000340 0.002664 0.241193
SA 0.764112 AN AN 3.176807 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4SA/DSC_0236_01.JPG 0.593665 0.000836 0.170488 0.010045 0.001021 0.087459 0.135403 0.001084
CE 0.851515 CE AN 2.302650 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1CE/DSC_0083.JPG 0.167249 0.407504 0.231212 0.096555 0.009090 0.051453 0.024616 0.012320
HP 0.924857 HP HP 5.672223 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1HP/DSC_0115_01.JPG 0.002381 0.000043 0.000152 0.924857 0.000264 0.000023 0.001073 0.071207
SR 0.854714 NE SR 3.042781 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2SR/DSC_0297_01.JPG 0.000285 0.000385 0.001558 0.054470 0.518878 0.003439 0.019154 0.401832
NE 0.573533 SR AN 0.483472 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1NE/DSC_0214.JPG 0.142839 0.161004 0.305550 0.085384 0.007495 0.016783 0.028137 0.252808
NE 0.806194 SR SR 3.421578 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1NE/DSC_0061.JPG 0.051294 0.001098 0.062657 0.047407 0.239103 0.009896 0.065533 0.523013
SA 0.698138 SC SC 4.247128 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1SA/DSC_0518.JPG 0.169797 0.000290 0.042651 0.057618 0.177750 0.002046 0.364115 0.185732
SR 0.577548 SR SA 2.410122 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6SR/DSC_0300.JPG 0.037752 0.008471 0.020728 0.079361 0.195430 0.246146 0.152096 0.260016
SA 0.857162 DS AN 0.741493 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4SA/DSC_0553.JPG 0.457176 0.006379 0.493348 0.030002 0.000110 0.009448 0.001719 0.001818
HP 0.742755 AN DS 2.643125 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4HP/DSC_0277_01.JPG 0.432066 0.000495 0.465129 0.003612 0.000256 0.022826 0.074709 0.000908
NE 0.624973 NE SA 1.749183 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1NE/DSC_0158.JPG 0.098185 0.000922 0.007584 0.000623 0.188761 0.316880 0.267232 0.119812
HP 0.628548 HP HP 5.146132 3.456649 3.456649 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1HP/DSC_0632_01.JPG 0.250640 0.001758 0.108856 0.548480 0.000236 0.001847 0.000318 0.087865
HP 0.805889 DS AN 2.138617 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1HP/DSC_0266.JPG 0.173251 0.053357 0.579015 0.122371 0.015755 0.052175 0.001442 0.002635
SA 0.869149 DS DS 3.111892 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1SA/DSC_0076_01.JPG 0.298285 0.002917 0.521272 0.003403 0.001848 0.161039 0.009643 0.001593
DS 0.761787 DS AN 0.662217 3.456649 3.456649 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3DS/DSC_0507.JPG 0.291144 0.009973 0.584007 0.010365 0.001408 0.059421 0.036195 0.007486
AN 0.875269 DS HP 0.419373 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1AN/DSC_0663_01.JPG 0.003974 0.002175 0.782356 0.086388 0.001912 0.104041 0.010901 0.008253
AN 0.859506 DS AN 3.426247 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1AN/DSC_0508_01.JPG 0.236110 0.005849 0.750355 0.000817 0.000007 0.000801 0.005985 0.000077
SR 0.696724 DS AN 1.390112 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1SR/DSC_0290.JPG 0.149554 0.017094 0.415091 0.038382 0.023536 0.281691 0.018161 0.056493
NE 0.585315 DS NE 3.668919 3.456649 3.456649 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1NE/DSC_0715.JPG 0.087371 0.002360 0.217171 0.264368 0.334877 0.037895 0.000549 0.055409
AN 0.956341 NE HP -0.346215 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3AN/DSC_0005_01.JPG 0.006067 0.000858 0.002093 0.088266 0.741098 0.012440 0.140235 0.008944
DS 0.832533 DS HP 2.719123 3.456649 3.456649 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2DS/DSC_0996.JPG 0.019744 0.003596 0.637422 0.205228 0.002257 0.003448 0.124712 0.003593
DS 0.803394 DS DS 3.261950 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1DS/DSC_0317.JPG 0.117768 0.000486 0.425425 0.290984 0.007636 0.001295 0.003841 0.152564
AN 0.803706 SA SA 2.696964 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3AN/DSC_0503.JPG 0.094650 0.004710 0.211267 0.010424 0.169780 0.334295 0.044340 0.130533
HP 0.779024 DS DS 3.608702 3.456649 3.456649 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2HP/DSC_0498.JPG 0.144507 0.030412 0.371990 0.066257 0.003101 0.080638 0.241991 0.061105
NE 0.541716 DS NE 3.533723 3.456649 3.456649 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1NE/DSC_0386.JPG 0.032131 0.023865 0.190696 0.110126 0.318419 0.300293 0.020624 0.003844
CE 0.998009 CE CE 6.735172 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2CE/DSC_0534.JPG 0.000010 0.998009 0.000682 0.000010 0.000000 0.000091 0.001084 0.000113
NE 0.982446 NE NE 4.080925 3.456649 3.456649 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1NE/DSC_0039_01.JPG 0.013864 0.001327 0.031708 0.025353 0.669630 0.080869 0.165847 0.011402
HP 0.736528 SR HP 1.141942 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3HP/DSC_0432.JPG 0.094673 0.016787 0.223754 0.300572 0.000515 0.002768 0.011667 0.349264
DS 0.942922 DS DS 3.040830 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2DS/DSC_0677.JPG 0.273583 0.116876 0.507886 0.021002 0.015098 0.054075 0.006488 0.004992
DS 0.784412 AN HP 3.429099 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2DS/DSC_0378.JPG 0.355703 0.003013 0.220750 0.396407 0.013129 0.000998 0.002526 0.007475
AN 0.872729 DS CE 0.590633 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2AN/DSC_0669.JPG 0.182643 0.143080 0.341719 0.193164 0.001878 0.005454 0.094431 0.037631
NE 0.731385 AN HP 0.926707 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4NE/DSC_0519.JPG 0.425070 0.011309 0.276907 0.182467 0.002803 0.059517 0.019464 0.022463
CE 0.665438 SA CE 1.567451 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3CE/DSC_0413.JPG 0.099527 0.195477 0.143791 0.136298 0.004476 0.409570 0.001814 0.009046
HP 0.874685 HP HP 5.165830 3.456649 3.456649 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3HP/DSC_0947.JPG 0.006721 0.007121 0.008843 0.663375 0.129963 0.005907 0.031416 0.146654
SR 0.808355 AN DS 2.131274 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2SR/DSC_0624.JPG 0.533526 0.023624 0.301758 0.075778 0.000442 0.009705 0.045740 0.009428
SA 0.870135 DS AN 1.199397 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2SA/DSC_0444.JPG 0.130872 0.000129 0.771228 0.005982 0.000711 0.080261 0.007522 0.003294
SA 0.817943 SC SC 5.181783 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S14/S14HD1/S14HD1SA/DSC_0602_01.JPG 0.167567 0.259056 0.063189 0.000903 0.000753 0.040242 0.468115 0.000175
SR 0.621077 SR SC 1.086375 3.456649 3.456649 0 0 0 6.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SR/DSC_0077.JPG 0.054021 0.000631 0.047716 0.005391 0.000365 0.003442 0.354528 0.533905
CE 0.899132 CE AN 1.066296 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1CE/DSC_0544_01.JPG 0.207518 0.398922 0.172459 0.028892 0.000831 0.015761 0.149526 0.026091
AN 0.863440 AN AN 2.969841 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2AN/DSC_0006_01.JPG 0.389631 0.001925 0.382466 0.035091 0.006211 0.118324 0.065135 0.001216
AN 0.898811 DS DS 4.149004 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4AN/DSC_0307_01.JPG 0.088417 0.001553 0.707113 0.018964 0.003628 0.116125 0.062874 0.001326
SA 0.777577 DS AN 1.638520 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2SA/DSC_0104.JPG 0.160946 0.150135 0.530142 0.047980 0.000573 0.036442 0.027218 0.046565
NE 0.844068 DS DS 4.752660 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1NE/DSC_0382_01.JPG 0.230561 0.001131 0.739040 0.011908 0.000072 0.007899 0.008572 0.000816
AN 0.870459 AN AN 3.277175 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0170.JPG 0.304442 0.000177 0.232739 0.164643 0.005391 0.001272 0.200003 0.091333
SC 0.774936 DS SC 2.199516 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3SC/DSC_0092_01.JPG 0.112517 0.040211 0.585363 0.012822 0.001995 0.054036 0.189587 0.003469
SC 0.936387 HP AN 2.222800 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1SC/DSC_0769.JPG 0.314497 0.002638 0.073391 0.595896 0.000283 0.008412 0.001427 0.003455
HP 0.674520 DS AN 2.476547 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1HP/DSC_0033.JPG 0.219987 0.013219 0.291643 0.384612 0.000077 0.004053 0.019302 0.067108
SR 0.877371 SR SR 5.442341 3.456649 3.456649 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1SR/DSC_0227.JPG 0.164904 0.000174 0.017439 0.126924 0.000351 0.000301 0.041850 0.648059
HP 0.875336 DS AN -1.746868 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2HP/DSC_0312.JPG 0.121179 0.079703 0.313878 0.198857 0.001382 0.006241 0.139262 0.139497
SR 0.801075 AN AN 3.500770 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2SR/DSC_0959.JPG 0.594041 0.111000 0.046877 0.004026 0.000062 0.000243 0.237849 0.005902
SC 0.779265 SR SR 3.544552 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5SC/DSC_0682_01.JPG 0.105111 0.001424 0.037656 0.072192 0.130491 0.004505 0.088053 0.560567
SC 0.995215 SA NE 2.254427 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1SC/DSC_0497.JPG 0.015685 0.069003 0.000781 0.077897 0.162132 0.544508 0.010270 0.119724
HP 0.897436 HP HP 6.508209 3.456649 3.456649 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3HP/DSC_0633_17085.JPG 0.018741 0.001575 0.083941 0.837629 0.000392 0.000470 0.055952 0.001300
SC 0.684479 SR NE -0.374553 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2SC/DSC_0968.JPG 0.235858 0.038362 0.084484 0.005385 0.093720 0.108055 0.136636 0.297499
SR 0.985745 AN AN 7.936588 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2SR/DSC_0107.JPG 0.859583 0.000490 0.000534 0.000123 0.104719 0.000255 0.028296 0.006000
SA 0.848785 DS NE 1.259765 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1SA/DSC_0103.JPG 0.036623 0.007225 0.417110 0.249939 0.149967 0.009881 0.065232 0.064023
NE 0.760351 NE SR -0.228918 3.456649 3.456649 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2NE/DSC_0517.JPG 0.006210 0.013652 0.030033 0.135621 0.435904 0.061670 0.007638 0.309273
NE 0.795917 NE NE 2.436392 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2NE/DSC_0860.JPG 0.045707 0.001986 0.012657 0.001360 0.405421 0.204955 0.303243 0.024670
AN 0.751180 AN HP 3.271079 3.456649 3.456649 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1AN/DSC_0613.JPG 0.550330 0.000248 0.093959 0.228901 0.004295 0.000699 0.054732 0.066836
SA 0.899890 SA SA 5.388350 3.456649 3.456649 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2SA/DSC_0252_01.JPG 0.141949 0.000434 0.157226 0.000560 0.005605 0.690420 0.003419 0.000388
HP 0.868460 DS DS 4.407001 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2HP/DSC_0128.JPG 0.084873 0.142329 0.672974 0.016823 0.001272 0.004785 0.058866 0.018078
DS 0.831735 DS DS 7.257947 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4DS/DSC_0842.JPG 0.134590 0.000039 0.831735 0.002512 0.000017 0.029965 0.001065 0.000077
CE 0.861770 CE CE 6.259655 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1CE/DSC_0089.JPG 0.018869 0.861770 0.005536 0.066870 0.000151 0.000835 0.044099 0.001871
AN 0.770174 SA AN 1.027992 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2AN/DSC_0345_01.JPG 0.117440 0.304558 0.072362 0.001451 0.022695 0.348172 0.122221 0.011102
SA 0.933984 CE DS 1.149453 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2SA/DSC_0899.JPG 0.069195 0.435302 0.182553 0.005460 0.043074 0.194330 0.066975 0.003111
SC 0.524283 SC DS 2.222359 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1SC/DSC_0413.JPG 0.232597 0.018116 0.161220 0.019270 0.016491 0.078051 0.320254 0.154001
DS 0.744239 AN SR 0.555305 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1DS/DSC_0684_01.JPG 0.302331 0.076986 0.156837 0.096887 0.031212 0.207836 0.002736 0.125174
HP 0.805137 AN CE -1.007511 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2HP/DSC_0304.JPG 0.346300 0.145632 0.302520 0.201666 0.000058 0.000746 0.000351 0.002728
