CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName AN CE DS HP NE SA SC SR
SR 0.909659 SA SA 4.579422 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1SR/DSC_0936.JPG 0.024756 0.001703 0.011012 0.001559 0.291795 0.644764 0.023590 0.000823
CE 0.928437 CE HP 0.854347 3.497842 3.497842 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1CE/DSC_0063_01.JPG 0.008454 0.713212 0.002986 0.128277 0.063094 0.057984 0.012116 0.013877
SR 0.916706 AN AN 1.878077 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1SR/DSC_0285.JPG 0.300885 0.000515 0.212740 0.136593 0.000139 0.003476 0.208427 0.137224
SR 0.598383 AN SC 1.482636 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SR/DSC_0438.JPG 0.173882 0.000252 0.035290 0.004779 0.010862 0.269587 0.237460 0.267888
NE 0.810525 HP DS -2.467741 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1NE/DSC_0021_01.JPG 0.018835 0.002028 0.157318 0.589455 0.001735 0.016744 0.180693 0.033193
HP 0.820105 DS HP 0.623904 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1HP/DSC_0626_01.JPG 0.023549 0.069302 0.510283 0.332904 0.004932 0.040415 0.010081 0.008534
SC 0.844562 AN NE 0.086195 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1SC/DSC_0830.JPG 0.429361 0.002768 0.008635 0.007981 0.175708 0.088247 0.269325 0.017978
SC 0.666410 DS SC 1.497999 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1SC/DSC_0765.JPG 0.380880 0.001557 0.325348 0.013522 0.001352 0.055675 0.157515 0.064150
NE 0.823505 DS HP -0.016355 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2NE/DSC_0216.JPG 0.009088 0.004126 0.622564 0.148106 0.139202 0.035629 0.012230 0.029055
HP 0.836793 HP AN 1.116158 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1HP/DSC_0269.JPG 0.155772 0.000665 0.271477 0.479109 0.002715 0.001747 0.002153 0.086362
AN 0.760500 AN CE 1.419997 3.497842 3.497842 0 0 0 7.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3AN/DSC_0331_01.JPG 0.760500 0.010311 0.033052 0.121383 0.054645 0.017245 0.000793 0.002072
SA 0.906939 AN AN 5.131764 3.497842 3.497842 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3SA/DSC_0083_01.JPG 0.665980 0.004325 0.029149 0.043704 0.152475 0.087078 0.006283 0.011006
CE 0.919825 DS DS 5.192648 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2CE/DSC_0076.JPG 0.017607 0.003291 0.672099 0.164541 0.001570 0.053324 0.001429 0.086139
SA 0.799085 SA SA 3.356337 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4SA/DSC_0943.JPG 0.037876 0.000321 0.001154 0.000145 0.282580 0.396875 0.257211 0.023838
SC 0.774688 AN AN 2.113667 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4SC/DSC_0808.JPG 0.312915 0.188408 0.055909 0.024208 0.047233 0.130363 0.179693 0.061271
SA 0.971334 DS DS 3.576180 3.497842 3.497842 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4SA/DSC_0238_01.JPG 0.214010 0.002278 0.569170 0.016231 0.013876 0.176453 0.004681 0.003300
DS 0.922864 AN DS 1.595387 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1DS/DSC_0469.JPG 0.460537 0.005665 0.267206 0.003701 0.002893 0.129263 0.123237 0.007497
HP 0.980829 DS DS 6.039316 3.497842 3.497842 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1HP/DSC_0800_01.JPG 0.021278 0.003553 0.649084 0.232357 0.000101 0.000166 0.010043 0.083418
SC 0.710387 DS HP 1.151614 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2SC/DSC_0596.JPG 0.106470 0.034905 0.573571 0.192758 0.003447 0.064591 0.002940 0.021317
NE 0.790131 NE HP -1.488238 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2NE/DSC_0854.JPG 0.011646 0.000969 0.009435 0.055559 0.368213 0.410121 0.079007 0.065049
CE 0.792823 AN SR 0.500285 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1CE/DSC_0714.JPG 0.543596 0.007791 0.103816 0.218407 0.003441 0.020780 0.032272 0.069896
SR 0.872966 DS HP 0.902192 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1SR/DSC_0284.JPG 0.008369 0.004430 0.438779 0.116759 0.164131 0.168909 0.034826 0.063798
NE 0.849919 AN HP 0.753854 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1NE/DSC_0692.JPG 0.498526 0.001813 0.141234 0.203254 0.002505 0.007367 0.069670 0.075631
SC 0.918294 DS DS 6.461645 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1SC/DSC_0434_01.JPG 0.142329 0.000110 0.851361 0.000243 0.000040 0.001932 0.003334 0.000651
AN 0.584467 SC SR 1.829592 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1AN/DSC_0646_01.JPG 0.010139 0.000779 0.044629 0.056888 0.002678 0.114473 0.324116 0.446299
SA 0.894089 SA SA 6.639480 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2SA/DSC_0279.JPG 0.001825 0.000123 0.027010 0.000186 0.001796 0.894089 0.044092 0.030879
HP 0.701711 HP HP 3.402241 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3HP/DSC_0650_17102.JPG 0.008124 0.003991 0.145170 0.450331 0.045184 0.003964 0.189745 0.153491
AN 0.936559 HP HP 4.150773 3.497842 3.497842 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4AN/DSC_0026.JPG 0.260951 0.000054 0.000596 0.734582 0.000532 0.000069 0.000032 0.003183
SR 0.714952 CE CE 3.712756 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SR/DSC_0837.JPG 0.027840 0.409252 0.400932 0.056701 0.001642 0.094287 0.007036 0.002310
SR 0.763512 DS DS 3.896570 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SR/DSC_0955.JPG 0.127122 0.005230 0.502968 0.030870 0.007536 0.189784 0.117862 0.018628
SR 0.965775 SR SR 4.774955 3.497842 3.497842 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4SR/DSC_0954.JPG 0.000053 0.000030 0.000018 0.000135 0.000768 0.000059 0.298501 0.700435
CE 0.963178 CE CE 5.649527 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1CE/DSC_0202.JPG 0.000240 0.858935 0.006330 0.006133 0.006214 0.120485 0.000691 0.000971
DS 0.719835 AN SR 0.554520 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3DS/DSC_0162_01.JPG 0.435094 0.005473 0.134164 0.137168 0.010170 0.019052 0.027688 0.231191
NE 0.614295 AN DS 1.613901 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3NE/DSC_0193.JPG 0.284478 0.000995 0.509287 0.148860 0.001707 0.025018 0.007110 0.022545
NE 0.840766 NE NE 6.764593 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2NE/DSC_0222_01.JPG 0.123322 0.001879 0.013042 0.020733 0.721757 0.051715 0.025158 0.042393
SA 0.770680 DS SA 1.770952 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2SA/DSC_0903.JPG 0.034097 0.006134 0.452324 0.011180 0.151389 0.329902 0.013324 0.001649
HP 0.871273 HP HP 5.335832 3.497842 3.497842 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3HP/DSC_0280_01.JPG 0.070551 0.001425 0.175002 0.524502 0.075809 0.148423 0.001025 0.003263
DS 0.998933 DS DS 6.130243 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1DS/DSC_0203.JPG 0.000053 0.000003 0.998933 0.000362 0.000001 0.000018 0.000629 0.000001
CE 0.818610 CE DS 0.714961 3.497842 3.497842 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1CE/DSC_0087.JPG 0.006981 0.617443 0.194046 0.081025 0.002565 0.069266 0.018296 0.010377
NE 0.731781 SA HP 1.894291 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3NE/DSC_0872.JPG 0.004394 0.001200 0.007309 0.345341 0.313815 0.315661 0.000877 0.011402
SA 0.799959 SA SC 2.226621 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4SA/DSC_0782_01.JPG 0.012463 0.005810 0.285720 0.045627 0.000588 0.366817 0.268565 0.014410
CE 0.998681 CE CE 6.116357 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3CE/DSC_0894.JPG 0.000016 0.998681 0.000018 0.000615 0.000316 0.000262 0.000006 0.000087
SA 0.835317 SA SC 0.801648 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1SA/DSC_0409_01.JPG 0.209723 0.007351 0.042610 0.011765 0.035777 0.525006 0.164755 0.003012
SR 0.815426 SR SR 4.460615 3.497842 3.497842 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2SR/DSC_0795.JPG 0.063404 0.000367 0.014252 0.007221 0.018357 0.016298 0.354679 0.525422
DS 0.881373 DS DS 4.912118 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2DS/DSC_0205.JPG 0.029691 0.018645 0.756801 0.042431 0.000236 0.141165 0.001674 0.009358
AN 0.865986 SA NE 1.236242 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1AN/DSC_0895.JPG 0.073572 0.000771 0.001353 0.000884 0.298620 0.622731 0.000957 0.001112
NE 0.728052 DS HP 2.654944 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1NE/DSC_0347.JPG 0.022478 0.019558 0.545020 0.302839 0.009826 0.080524 0.010898 0.008856
HP 0.717325 HP HP 2.785674 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3HP/DSC_0646_17098.JPG 0.105326 0.124639 0.171657 0.343998 0.130570 0.056463 0.056192 0.011155
SR 0.999837 SR SR 6.139551 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2SR/DSC_0771.JPG 0.000000 0.000000 0.000000 0.000006 0.000006 0.000001 0.000149 0.999837
SR 0.724168 HP AN 1.382240 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SR/DSC_0086.JPG 0.150316 0.008681 0.108426 0.246451 0.001012 0.008271 0.294362 0.182480
CE 0.806926 SC DS 1.366916 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1CE/DSC_0890.JPG 0.006452 0.001189 0.098810 0.000398 0.002548 0.127133 0.682507 0.080964
CE 0.852544 CE CE 2.648355 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1CE/DSC_0554_01.JPG 0.203749 0.532187 0.123071 0.115815 0.001020 0.006354 0.004831 0.012973
SA 0.856729 DS SR 2.674637 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1SA/DSC_0580_01.JPG 0.009877 0.001154 0.332182 0.230038 0.001249 0.002096 0.157751 0.265653
SA 0.809016 NE SC 0.157633 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2SA/DSC_0410.JPG 0.000792 0.000818 0.000318 0.000451 0.638125 0.052841 0.199359 0.107295
SR 0.843590 SC SC 4.338012 3.497842 3.497842 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S14/S14HD1/S14HD1SR/DSC_0629_01.JPG 0.021364 0.000338 0.059816 0.000316 0.189062 0.006474 0.569362 0.153267
HP 0.879743 HP HP 5.117302 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1HP/DSC_0123_01.JPG 0.001619 0.000433 0.009757 0.879743 0.000073 0.000505 0.005357 0.102513
DS 0.679583 DS DS 3.931818 3.497842 3.497842 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2DS/DSC_0049.JPG 0.058238 0.000671 0.392335 0.520490 0.003632 0.000725 0.019000 0.004909
SC 0.888859 HP AN 0.068691 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3SC/DSC_0943.JPG 0.113512 0.000647 0.078126 0.762418 0.020106 0.023451 0.000955 0.000785
SR 0.776116 DS AN 1.747944 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3SR/DSC_0466.JPG 0.125527 0.003228 0.711623 0.056607 0.000866 0.013195 0.067229 0.021724
AN 0.824426 DS AN -1.250512 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0854_01.JPG 0.130696 0.000853 0.774812 0.026868 0.000314 0.041182 0.010967 0.014308
NE 0.799392 DS AN 3.052866 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1NE/DSC_0540_01.JPG 0.344841 0.004695 0.479667 0.120091 0.003784 0.040860 0.002430 0.003633
HP 0.927492 HP HP 5.072470 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3HP/DSC_0949.JPG 0.002688 0.000105 0.026297 0.927492 0.028819 0.000349 0.000342 0.013908
HP 0.971117 HP HP 9.363147 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1HP/DSC_0486.JPG 0.091910 0.000826 0.017569 0.885583 0.000476 0.002623 0.000264 0.000748
CE 0.940972 CE CE 5.471371 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4CE/DSC_0724.JPG 0.033741 0.940972 0.002391 0.001564 0.005592 0.008122 0.004823 0.002794
SC 0.912217 SC DS 2.593150 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SC/DSC_0495.JPG 0.001299 0.000048 0.422218 0.001193 0.001521 0.019096 0.552026 0.002599
AN 0.912945 DS AN 3.493029 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2AN/DSC_0539.JPG 0.129402 0.000306 0.741685 0.006497 0.000186 0.005578 0.076376 0.039970
SR 0.862313 SR SR 3.963440 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1SR/DSC_0229.JPG 0.137804 0.000228 0.043962 0.009590 0.000184 0.000589 0.056995 0.750647
AN 0.757627 AN AN 4.707728 3.497842 3.497842 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0666_01.JPG 0.438688 0.000865 0.073015 0.273243 0.001722 0.018937 0.160362 0.033169
CE 0.914484 DS DS 5.017935 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1CE/DSC_0252.JPG 0.076846 0.004307 0.668078 0.199710 0.000540 0.006872 0.037779 0.005867
SR 0.667934 DS SA 3.077335 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1SR/DSC_0467.JPG 0.042135 0.024698 0.229305 0.009414 0.009345 0.390847 0.125324 0.168932
SR 0.738416 SR SR 2.776675 3.497842 3.497842 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1SR/DSC_0787.JPG 0.085465 0.004531 0.009924 0.004136 0.124991 0.071826 0.112365 0.586762
SR 0.782929 SA SC 1.743628 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SR/DSC_0445.JPG 0.100338 0.000999 0.031445 0.029745 0.056914 0.528708 0.148084 0.103768
AN 0.778695 SR SC 3.427590 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5AN/DSC_0503_01.JPG 0.014486 0.000123 0.000521 0.112504 0.000526 0.001322 0.261971 0.608547
NE 0.882639 HP AN 0.891620 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3NE/DSC_0012_01.JPG 0.142991 0.000177 0.149592 0.506737 0.008746 0.014993 0.049667 0.127098
SR 0.724916 DS DS 4.491094 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1SR/DSC_0776_01.JPG 0.055469 0.000384 0.649202 0.228579 0.000211 0.000347 0.023818 0.041990
CE 0.839289 DS HP 2.444211 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2CE/DSC_0583.JPG 0.037194 0.103326 0.526836 0.153181 0.000364 0.027890 0.018687 0.132522
SA 0.888536 DS SA 1.457030 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2SA/DSC_0566.JPG 0.053944 0.129045 0.360060 0.221325 0.001827 0.166122 0.002968 0.064709
SC 0.794997 NE SA 0.789499 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5SC/DSC_0697_01.JPG 0.014574 0.000413 0.013230 0.251084 0.530099 0.074573 0.022157 0.093868
DS 0.716374 AN AN 3.003361 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1DS/DSC_0369.JPG 0.325612 0.002389 0.364159 0.067143 0.002497 0.018941 0.061372 0.157888
HP 0.777670 DS AN 0.895658 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3HP/DSC_0097_01.JPG 0.139622 0.032891 0.344403 0.477153 0.000136 0.001546 0.003417 0.000833
HP 0.896935 SR HP 1.732062 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4HP/DSC_0994_01.JPG 0.000623 0.000510 0.001243 0.339964 0.001058 0.001105 0.001989 0.653508
NE 0.564063 DS AN 2.403818 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1NE/DSC_0690.JPG 0.366497 0.001244 0.263132 0.049081 0.001201 0.009170 0.109273 0.200402
CE 0.718701 CE SA 0.990920 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1CE/DSC_0072.JPG 0.001522 0.366829 0.083690 0.052950 0.137369 0.207240 0.033508 0.116891
HP 0.752577 CE HP 1.035246 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2HP/DSC_0281_01.JPG 0.014562 0.657901 0.079519 0.146387 0.000779 0.001396 0.054854 0.044603
DS 0.989125 DS SR 0.969960 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1DS/DSC_0199_01.JPG 0.005110 0.000489 0.461868 0.441576 0.007067 0.005826 0.004091 0.073972
SA 0.722093 HP HP 4.258853 3.497842 3.497842 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1SA/DSC_0065_01.JPG 0.100877 0.002839 0.216327 0.332982 0.008463 0.134745 0.137815 0.065952
CE 0.820390 DS CE 2.289864 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1CE/DSC_0386_01.JPG 0.096553 0.111293 0.727181 0.006624 0.000297 0.011855 0.036991 0.009206
HP 0.868631 HP HP 6.655511 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1HP/DSC_0272.JPG 0.000495 0.001226 0.050342 0.755011 0.000699 0.009905 0.000837 0.181486
CE 0.840125 CE NE 1.007725 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2CE/DSC_0066.JPG 0.101049 0.449578 0.070894 0.148004 0.132240 0.078957 0.005193 0.014085
CE 0.893505 DS DS 3.612438 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1CE/DSC_0245.JPG 0.185906 0.014085 0.586706 0.022099 0.002666 0.013691 0.074968 0.099878
DS 0.783952 SC SC 3.257568 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5DS/DSC_0540_01.JPG 0.036885 0.002363 0.008292 0.203702 0.002096 0.007548 0.457365 0.281750
SC 0.652201 AN AN 3.225006 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1SC/DSC_0758.JPG 0.436632 0.002355 0.160848 0.147907 0.008231 0.004990 0.220784 0.018252
HP 0.909633 HP HP 3.748312 3.497842 3.497842 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1HP/DSC_0154.JPG 0.341633 0.000056 0.012894 0.602209 0.000031 0.000033 0.032947 0.010197
CE 0.999497 CE CE 6.128634 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2CE/DSC_0740.JPG 0.000048 0.999497 0.000161 0.000011 0.000017 0.000143 0.000054 0.000069
SC 0.976551 SC SC 5.671736 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2SC/DSC_0609.JPG 0.002367 0.000025 0.020198 0.000003 0.000010 0.000098 0.976551 0.000747
SR 0.944906 SR SC 3.386044 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2SR/DSC_0294.JPG 0.010107 0.000089 0.026596 0.004461 0.000990 0.004999 0.354538 0.598220
AN 0.758305 HP NE -0.439356 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0215.JPG 0.002655 0.087190 0.222556 0.374306 0.163992 0.085478 0.004675 0.059146
CE 0.991949 CE CE 5.897038 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1CE/DSC_0056_01.JPG 0.000792 0.991949 0.004271 0.001552 0.000136 0.000358 0.000078 0.000865
AN 0.668936 AN SA 2.051716 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1AN/DSC_0506_01.JPG 0.205452 0.022718 0.210383 0.061160 0.011300 0.349819 0.124914 0.014252
NE 0.768908 DS DS 1.903180 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2NE/DSC_0532.JPG 0.040174 0.004397 0.439198 0.256523 0.024552 0.072389 0.011402 0.151365
AN 0.682970 AN AN 4.286506 3.497842 3.497842 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4AN/DSC_0833.JPG 0.459121 0.092920 0.050662 0.023468 0.054545 0.187663 0.108559 0.023062
SC 0.752322 DS HP 1.400371 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1SC/DSC_0143_01.JPG 0.120872 0.000979 0.494423 0.099185 0.011946 0.031424 0.206869 0.034303
AN 0.898115 DS HP -0.622126 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0474.JPG 0.041509 0.000712 0.778107 0.134517 0.000547 0.006371 0.024792 0.013445
NE 0.873723 SA SR 1.325960 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1NE/DSC_0376_01.JPG 0.046958 0.001241 0.000700 0.001405 0.285241 0.412942 0.103340 0.148172
SC 0.836996 SC DS 1.223988 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SC/DSC_0500.JPG 0.007835 0.001618 0.458857 0.001936 0.013233 0.003220 0.512834 0.000467
SC 0.724004 AN NE 0.248972 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5SC/DSC_0688_01.JPG 0.215304 0.000466 0.347489 0.287833 0.110179 0.031089 0.005136 0.002504
CE 0.847734 HP DS -1.022517 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4CE/DSC_0764_01.JPG 0.050715 0.262469 0.062554 0.422770 0.134793 0.010078 0.006662 0.049960
SA 0.786569 SR SR 3.389704 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4SA/DSC_0953_01.JPG 0.012287 0.165324 0.033494 0.173444 0.020618 0.198854 0.017520 0.378460
